rank,word,frequency
1199,descends,5
1200,chief,5
1201,rage,5
1202,maria,5
1203,sword,5
1204,marriage,5
1205,descendeth,5
1206,save,5
1207,swiftly,5
1208,rimini,5
1209,hot,5
1210,thunder,5
1211,strike,5
1212,stripped,5
1213,thirty,5
1214,rusticucci,5
1215,thinks,5
1216,counsel,5
1217,earthquake,5
1218,remembrance,5
1219,conceal,5
1220,door,5
1221,hostile,5
1222,lose,5
1223,cover,5
1224,runs,5
1225,removed,5
1226,doleful,5
1227,therein,5
1228,consider,5
1229,tombs,5
1230,tongues,5
1231,sails,5
1232,huge,5
1233,conscience,5
1234,dusky,5
1235,livid,5
1236,sage,5
1237,recorded,5
1238,latini,5
1239,considered,5
1240,strange,5
1241,locked,5
1242,torments,5
1243,lift,5
1244,refused,5
1245,region,5
1246,streets,5
1247,judas,5
1248,killed,5
1249,maine,5
1250,maintain,5
1251,trees,5
1252,july,5
1253,clerks,5
1254,deed,5
1255,defeat,5
1256,judge,5
1257,kind,5
1258,claws,5
1259,rocks,5
1260,started,5
1261,delay,5
1262,holds,5
1263,discern,5
1264,response,5
1265,ran,5
1266,renowned,5
1267,lower,5
1268,traitor,5
1269,commanded,5
1270,horns,5
1271,lth,5
1272,theft,5
1273,crowd,5
1274,columns,5
1275,rests,5
1276,lamentations,5
1277,transxed,5
1278,laden,5
1279,knows,5
1280,club,5
1281,dance,5
1282,reach,5
1283,dantesque,5
1284,unless,5
1285,grace,5
1286,notwithstanding,5
1287,wit,5
1288,arezzo,5
1289,sole,5
1290,harvard,5
1291,politically,5
1292,acheron,5
1293,wept,5
1294,misery,5
1295,acacius,5
1296,forced,5
1297,caesar,5
1298,napier,5
1299,please,5
1300,arrigo,5
1301,public,5
1302,weeps,5
1303,especially,5
1304,vaunt,5
1305,written,5
1306,heat,5
1307,appleton,5
1308,schicchi,5
1309,betrayed,5
1310,care,5
1311,cardinals,5
1312,purgatory,5
1313,heated,5
1314,uncovered,5
1315,purgatorio,5
1316,voices,5
1317,various,5
1318,nay,5
1319,erce,5
1320,friars,5
1321,separated,5
1322,writing,5
1323,sees,5
1324,forehead,5
1325,natural,5
1326,private,5
1327,guard,5
1328,brief,5
1329,gentleman,5
1330,prose,5
1331,wolf,5
1332,uplifted,5
1333,mortal,5
1334,portland,5
1335,xi,5
1336,bones,5
1337,praise,5
1338,avaricious,5
1339,months,5
1340,sooth,5
1341,practised,5
1342,xv,5
1343,seated,5
1344,exceedingly,5
1345,walk,5
1346,mr,5
1347,occasion,5
1348,first,5
1349,attila,5
1350,showed,5
1351,pen,5
1352,happy,5
1353,et,5
1354,bloody,5
1355,ascent,5
1356,followers,5
1357,gorgona,5
1358,feeling,5
1359,money,5
1360,act,5
1361,understand,5
1362,spanish,5
1363,agnello,5
1364,blows,5
1365,muzzle,5
1366,free,5
1367,general,5
1368,passes,5
1369,bold,5
1370,waste,5
1371,cavern,5
1372,smallest,5
1373,violently,5
1374,ceased,5
1375,fashioned,5
1376,gallura,5
1377,neighbour,5
1378,neid,5
1379,founder,5
1380,enrolled,5
1381,beasts,5
1382,antaeus,5
1383,grief,5
1384,hills,5
1385,nger,5
1386,owing,5
1387,places,5
