rank,word,frequency
951,stuff,20
952,throat,20
953,dare,20
954,myself,20
955,mad,20
956,pair,20
957,favorite,20
958,tightly,20
959,sudden,20
960,middle,20
961,busy,20
962,stomach,20
963,hurrying,20
964,sprout,20
965,boxes,20
966,leanne,20
967,piece,20
968,anymore,20
969,ernie,20
970,filled,20
971,bellowed,20
972,run,20
973,trouble,20
974,walk,20
975,alley,20
976,rufus,20
977,waited,20
978,remain,20
979,third,20
980,careful,20
981,named,20
982,truth,20
983,shot,20
984,following,20
985,purple,19
986,hoped,19
987,captain,19
988,pure,19
989,wondering,19
990,owl,19
991,split,19
992,noise,19
993,blue,19
994,delighted,19
995,straight,19
996,tall,19
997,obviously,19
998,sense,19
999,fear,19
1000,protection,19
1001,playing,19
1002,witch,19
1003,contents,19
1004,auror,19
1005,hokey,19
1006,rose,19
1007,hide,19
1008,failed,19
1009,parents,19
1010,continue,19
1011,story,19
1012,wine,19
1013,covered,19
1014,different,19
1015,sank,19
1016,diary,19
1017,seeing,19
1018,cried,19
1019,weeks,19
1020,determined,19
1021,living,19
1022,interested,19
1023,flitwick,18
1024,laughing,18
1025,led,18
1026,possibly,18
1027,whisper,18
1028,often,18
1029,power,18
1030,today,18
1031,falling,18
1032,check,18
1033,means,18
1034,corridors,18
1035,pain,18
1036,join,18
1037,practice,18
1038,grinning,18
1039,terrified,18
1040,albus,18
1041,hot,18
1042,group,18
1043,armchair,18
1044,present,18
1045,apart,18
1046,dursleys,18
1047,single,18
1048,follow,18
1049,annoyed,18
1050,notice,18
1051,wonder,18
1052,lived,18
1053,smell,18
1054,essay,18
1055,smith,18
1056,understood,18
1057,phoenix,18
1058,hi,18
1059,romilda,18
1060,difficulty,18
1061,forest,18
1062,lips,18
1063,distant,18
1064,showing,18
1065,silent,18
1066,realize,18
1067,pause,18
1068,mine,18
1069,invited,18
1070,transfiguration,18
1071,myrtle,17
1072,discuss,17
1073,test,17
1074,refused,17
1075,thrown,17
1076,alive,17
1077,hardly,17
1078,post,17
1079,impression,17
1080,impossible,17
1081,handed,17
1082,thoughts,17
1083,mention,17
1084,picked,17
1085,inferi,17
1086,dinner,17
1087,invisible,17
1088,six,17
1089,attempting,17
1090,allowed,17
1091,law,17
1092,catch,17
1093,garden,17
1094,reading,17
1095,keeper,17
1096,unable,17
1097,deeply,17
1098,lane,17
1099,taught,17
1100,parvati,17
1101,unless,17
1102,hesitated,17
1103,blank,17
1104,enter,17
1105,opposite,17
1106,weasleys,17
1107,persuade,17
1108,apparate,17
1109,desperately,17
1110,caused,17
1111,l,17
1112,touch,17
1113,frowning,17
1114,flying,17
1115,charm,17
1116,minute,16
1117,aware,16
1118,asking,16
1119,halfway,16
1120,asleep,16
1121,suggested,16
1122,hasn,16
1123,points,16
1124,attacked,16
1125,cast,16
1126,burrow,16
1127,burkes,16
1128,coldly,16
1129,galleons,16
1130,usually,16
1131,paper,16
1132,sounding,16
1133,nervously,16
1134,muttering,16
1135,final,16
1136,worse,16
1137,giant,16
1138,gaze,16
1139,gasped,16
1140,break,16
1141,hufflepuff,16
1142,demelza,16
1143,ignoring,16
1144,werewolf,16
1145,kindly,16
1146,wind,16
1147,die,16
1148,knife,16
1149,n,16
1150,fighting,16
1151,overheard,16
1152,age,16
1153,secret,16
1154,particular,16
1155,granger,16
1156,flames,16
1157,ear,16
1158,badly,16
1159,waved,16
1160,send,16
1161,broomsticks,16
1162,murder,16
1163,serious,16
1164,tip,16
1165,bin,16
1166,jumped,16
1167,teach,15
1168,placed,15
1169,approached,15
1170,anxiously,15
1171,muggles,15
1172,disappointed,15
1173,aside,15
1174,moon,15
1175,screamed,15
1176,mass,15
1177,lit,15
1178,flash,15
1179,teaching,15
1180,easy,15
1181,undoubtedly,15
1182,changed,15
1183,save,15
1184,path,15
1185,dormitory,15
1186,carefully,15
1187,marble,15
1188,finish,15
1189,raising,15
1190,itself,15
1191,joke,15
1192,moments,15
1193,staggered,15
1194,huge,15
1195,pansy,15
1196,poison,15
1197,helped,15
1198,roared,15
1199,spectacles,15
1200,striding,15
1201,correct,15
1202,explain,15
1203,act,15
1204,cross,15
1205,spite,15
1206,uncomfortable,15
1207,pretending,15
1208,meeting,15
1209,prepared,15
1210,creatures,15
1211,interest,15
1212,slip,15
1213,twelve,15
1214,direction,15
1215,nearest,15
1216,answered,15
1217,rolled,15
1218,afternoon,15
1219,cave,15
1220,birthday,15
1221,despite,15
1222,brain,15
1223,further,15
1224,note,15
1225,gazing,15
1226,mead,15
1227,hex,15
1228,dungeon,14
1229,fall,14
1230,teeth,14
1231,extra,14
1232,heading,14
1233,instructions,14
1234,examining,14
1235,invitation,14
1236,stunned,14
1237,plan,14
1238,ill,14
1239,frightened,14
1240,sleep,14
1241,play,14
1242,solid,14
1243,daughter,14
1244,daily,14
1245,panted,14
1246,knees,14
1247,complete,14
1248,strode,14
1249,crystal,14
1250,gleaming,14
1251,considered,14
1252,spotted,14
1253,sprinted,14
1254,control,14
1255,step,14
1256,shocked,14
1257,malkin,14
1258,flat,14
1259,paused,14
1260,reckon,14
1261,loss,14
1262,offer,14
1263,seventeen,14
1264,received,14
1265,reach,14
1266,hiding,14
1267,months,14
1268,force,14
1269,live,14
1270,shrugged,14
1271,killing,14
1272,imagine,14
1273,molly,14
1274,swirling,14
1275,hang,14
1276,village,14
1277,calmly,14
1278,throwing,14
1279,unpleasant,14
1280,worried,14
1281,aunt,14
1282,anywhere,14
1283,useful,14
1284,tomorrow,14
1285,wished,14
1286,broom,14
1287,attack,14
1288,velvet,14
1289,bezoar,14
1290,backward,14
1291,bowed,14
1292,warning,14
1293,slytherins,13
1294,sixth,13
1295,hopefully,13
1296,everywhere,13
1297,trees,13
1298,homework,13
1299,pushing,13
1300,tapped,13
1301,aurors,13
1302,upset,13
1303,landing,13
1304,yellow,13
1305,lamp,13
1306,history,13
1307,twycross,13
1308,worked,13
1309,twenty,13
1310,shown,13
1311,pay,13
1312,checking,13
1313,peeves,13
1314,peering,13
1315,furious,13
1316,trip,13
1317,blimey,13
1318,saved,13
1319,lifted,13
1320,scarlet,13
1321,library,13
1322,vane,13
1323,scene,13
1324,swept,13
1325,elves,13
1326,grass,13
1327,memories,13
1328,blond,13
1329,grinned,13
1330,rumors,13
1331,self,13
1332,midair,13
1333,due,13
1334,pod,13
1335,cabinet,13
1336,bang,13
1337,private,13
1338,calling,13
1339,drop,13
1340,surrounded,13
1341,haired,13
1342,blackened,13
1343,worth,13
1344,gesture,13
1345,bye,13
1346,diagon,13
1347,drawing,13
1348,murmured,13
1349,losing,13
1350,softly,13
1351,breathing,13
1352,impatiently,13
1353,chain,13
1354,appearance,13
1355,familiar,13
1356,ravenclaw,13
1357,fly,13
1358,lower,13
1359,special,13
1360,therefore,13
1361,lunch,13
1362,tipped,13
1363,antidote,13
1364,object,13
1365,unfortunately,13
1366,carried,13
1367,crack,13
1368,normal,13
1369,naturally,13
1370,needed,13
1371,cormac,13
1372,results,13
1373,snake,13
1374,sneered,13
1375,hurry,13
1376,rage,13
1377,ingredients,12
1378,croaked,12
1379,spiral,12
1380,seriously,12
1381,hung,12
1382,closer,12
1383,closely,12
1384,burke,12
1385,spread,12
1386,sensation,12
1387,instantly,12
1388,early,12
1389,student,12
1390,slipped,12
1391,easily,12
1392,leading,12
1393,cool,12
1394,startled,12
1395,scales,12
1396,starting,12
1397,houses,12
1398,scared,12
1399,horror,12
1400,powers,12
1401,among,12
1402,nearby,12
1403,destination,12
1404,interrupted,12
1405,touched,12
1406,country,12
1407,level,12
1408,anger,12
1409,scream,12
1410,member,12
1411,nine,12
1412,divination,12
1413,sharply,12
1414,happens,12
1415,brilliant,12
1416,brightly,12
1417,alarmed,12
1418,imperius,12
1419,harper,12
1420,owls,12
1421,ignored,12
1422,space,12
1423,higher,12
1424,directly,12
1425,shout,12
1426,tone,12
1427,hello,12
1428,sighed,12
1429,sofa,12
1430,wands,12
1431,belby,12
1432,decide,12
1433,occurred,12
1434,patch,12
1435,setting,12
1436,sped,12
1437,halt,12
1438,drawn,12
1439,murdered,12
1440,crossed,12
1441,slammed,12
1442,curious,12
1443,keen,12
1444,including,12
1445,package,12
1446,dozen,12
1447,cursed,12
1448,snow,12
1449,faces,12
1450,bet,12
1451,reasonably,12
1452,beaming,12
1453,eyebrows,12
1454,figure,12
1455,bank,12
1456,louder,12
1457,forgot,12
1458,tha,12
1459,features,12
1460,forgive,12
1461,remus,12
1462,fifty,12
1463,entirely,12
1464,younger,12
1465,beard,12
1466,umbridge,12
1467,line,12
1468,carry,12
1469,rising,12
1470,excitement,12
1471,glancing,12
1472,glaring,12
1473,flung,12
1474,finger,12
1475,fresh,12
1476,liquid,12
1477,evidence,12
1478,goal,12
1479,thinks,12
1480,tea,12
1481,fang,12
1482,erupted,12
1483,matters,12
1484,fourth,12
1485,handing,11
1486,contact,11
1487,crying,11
1488,traveling,11
1489,gazed,11
1490,proud,11
1491,shoulders,11
1492,bones,11
1493,jinxes,11
1494,wet,11
1495,flourish,11
1496,cut,11
1497,sharp,11
1498,cupboard,11
1499,gates,11
1500,places,11
1501,opening,11
1502,sunlight,11
1503,protective,11
1504,colored,11
1505,lap,11
1506,ones,11
1507,questions,11
1508,bought,11
1509,dementors,11
1510,peakes,11
1511,community,11
1512,warm,11
1513,smoke,11
1514,moaning,11
1515,goes,11
1516,dirty,11
1517,skin,11
1518,express,11
1519,stumbled,11
1520,strong,11
1521,rid,11
1522,reveal,11
1523,frozen,11
1524,bowl,11
1525,sideways,11
1526,picture,11
1527,excited,11
1528,orphanage,11
1529,mirror,11
1530,welcome,11
1531,dragon,11
1532,cheeks,11
1533,bewildered,11
1534,danger,11
1535,proved,11
1536,streaming,11
1537,discovered,11
1538,mistake,11
1539,herbology,11
1540,jus,11
1541,weather,11
1542,snitch,11
1543,fix,11
1544,likely,11
1545,effort,11
1546,effect,11
1547,st,11
1548,avoid,11
1549,cleared,11
1550,likes,11
1551,squeaked,11
1552,classroom,11
1553,grip,11
1554,cauldrons,11
1555,growing,11
1556,learned,11
1557,instance,11
1558,reflected,11
1559,climbed,11
1560,gloves,11
1561,precisely,11
1562,vanishing,11
1563,emerged,11
1564,prefer,11
1565,satisfied,11
1566,finding,11
1567,glow,11
1568,meanwhile,11
1569,natural,11
1570,measures,11
1571,vast,11
1572,pot,11
1573,pretend,11
1574,stayed,11
1575,ancient,11
1576,eight,11
1577,reasons,11
1578,rude,11
1579,mustache,11
1580,gin,11
1581,children,11
1582,blame,11
1583,choice,11
1584,cabin,11
1585,tips,11
1586,visible,11
1587,plans,11
1588,makes,11
1589,aloud,11
1590,stick,11
1591,allow,11
1592,amused,10
1593,james,10
1594,panic,10
1595,believed,10
1596,stan,10
1597,buckbeak,10
1598,tight,10
1599,casual,10
1600,mood,10
1601,smooth,10
1602,coote,10
1603,music,10
1604,behavior,10
1605,concealed,10
1606,retrieve,10
1607,ability,10
1608,amongst,10
1609,size,10
1610,spider,10
1611,spent,10
1612,marauder,10
1613,hoop,10
1614,older,10
1615,cry,10
1616,london,10
1617,charming,10
1618,fenrir,10
1619,foolish,10
1620,appointment,10
1621,underneath,10
1622,weren,10
1623,building,10
1624,obvious,10
1625,forehead,10
1626,nonverbal,10
1627,somewhere,10
1628,raise,10
1629,forever,10
1630,interesting,10
1631,soft,10
1632,fifteen,10
1633,unlikely,10
1634,inferius,10
1635,wear,10
1636,involved,10
1637,convinced,10
1638,decision,10
1639,mumbled,10
1640,confidently,10
1641,oddly,10
1642,tongue,10
1643,rack,10
1644,owner,10
1645,amusing,10
1646,packed,10
1647,ugly,10
1648,mungo,10
1649,zacharias,10
1650,comes,10
1651,shouting,10
1652,distance,10
1653,guess,10
1654,task,10
1655,petunia,10
1656,leaning,10
1657,guard,10
1658,enthusiastically,10
1659,lack,10
1660,guessed,10
1661,checked,10
1662,bloody,10
1663,discover,10
1664,clever,10
1665,silvery,10
1666,knowledge,10
1667,disappeared,10
1668,echoing,10
1669,protect,10
1670,draw,10
1671,gently,10
1672,lately,10
1673,row,10
1674,evidently,10
1675,evil,10
1676,bodies,10
1677,sun,10
1678,shield,10
1679,battle,10
1680,drive,10
1681,pleasant,10
1682,advantage,10
1683,ghost,10
1684,closing,10
1685,tray,10
1686,dived,10
1687,wake,10
1688,lestrange,10
1689,sixteen,10
1690,letter,10
1691,mistress,10
1692,company,10
1693,enjoying,10
1694,expecting,10
1695,classes,10
1696,glittering,10
1697,furiously,10
1698,presence,10
1699,gray,10
1700,burning,10
1701,scroll,10
1702,knock,10
1703,wrenched,10
1704,swear,10
1705,knocking,10
1706,elbow,10
1707,blinked,10
1708,teachers,10
1709,positively,10
1710,honestly,10
1711,momentarily,10
1712,situation,10
1713,rubbing,9
1714,enjoy,9
1715,anxious,9
1716,nevertheless,9
1717,crouched,9
1718,eleven,9
1719,gets,9
1720,fawkes,9
1721,poured,9
1722,blazing,9
1723,powder,9
1724,dreadful,9
1725,offered,9
1726,promised,9
1727,honest,9
1728,bludger,9
1729,greenish,9
1730,secrecy,9
1731,cover,9
1732,prevent,9
1733,earth,9
1734,ensure,9
1735,possibility,9
1736,cracked,9
1737,bella,9
1738,eagerly,9
1739,nervous,9
1740,sending,9
1741,creature,9
1742,fer,9
1743,grawp,9
1744,glance,9
1745,dudley,9
1746,baby,9
1747,vaguely,9
1748,occasionally,9
1749,gulped,9
1750,existence,9
1751,argue,9
1752,righ,9
1753,human,9
1754,beamed,9
1755,hungry,9
1756,snarled,9
1757,fought,9
1758,husband,9
1759,argument,9
1760,wardrobe,9
1761,fury,9
1762,icy,9
1763,sinking,9
1764,assume,9
1765,form,9
1766,soared,9
1767,born,9
1768,patted,9
1769,panting,9
1770,weak,9
1771,difference,9
1772,pygmy,9
1773,skull,9
1774,parseltongue,9
1775,desire,9
1776,desperate,9
1777,track,9
1778,fully,9
1779,sleeve,9
1780,destroy,9
1781,bowler,9
1782,push,9
1783,upstairs,9
1784,damage,9
1785,gargoyle,9
1786,faint,9
1787,hated,9
1788,pineapple,9
1789,voices,9
1790,footsteps,9
1791,curtains,9
1792,impressed,9
1793,folded,9
1794,replaced,9
1795,share,9
1796,bitter,9
1797,handkerchief,9
1798,drained,9
1799,drank,9
1800,planning,9
1801,sooner,9
1802,headed,9
1803,darkly,9
1804,phlegm,9
1805,bearing,9
1806,heavily,9
1807,outstanding,9
1808,personally,9
1809,deal,9
1810,sick,9
1811,facing,9
1812,puff,9
1813,illuminated,9
1814,discussing,9
1815,helping,9
1816,coat,9
1817,stopping,9
1818,carriage,9
1819,missing,9
1820,comfortable,9
1821,cliff,9
