rank,word,frequency
687,quickly,35
688,glasses,35
689,grave,35
690,trees,35
691,met,35
692,important,35
693,pale,35
694,gringotts,35
695,spells,35
696,laughed,35
697,alive,35
698,seconds,35
699,different,35
700,fighting,35
701,rose,35
702,stay,35
703,thanks,35
704,recognized,34
705,instead,34
706,year,34
707,apparently,34
708,stared,34
709,staring,34
710,lived,34
711,morning,34
712,return,34
713,nigellus,34
714,bedroom,34
715,happy,34
716,cannot,34
717,stand,33
718,call,33
719,secret,33
720,hours,33
721,closer,33
722,wide,33
723,books,33
724,mirror,33
725,staircase,33
726,sky,33
727,weeks,33
728,enormous,33
729,story,33
730,picture,33
731,jumped,33
732,near,33
733,suddenly,33
734,percy,33
735,completely,33
736,needed,33
737,ravenclaw,33
738,muggles,33
739,lift,33
740,throat,33
741,laugh,33
742,phoenix,33
743,meant,32
744,ears,32
745,odd,32
746,patronus,32
747,having,32
748,quietly,32
749,picked,32
750,windows,32
751,doors,32
752,powerful,32
753,wondered,32
754,echoed,32
755,fine,32
756,seem,32
757,minutes,32
758,taking,32
759,turn,32
760,kind,32
761,looks,32
762,roared,31
763,seized,31
764,ready,31
765,joined,31
766,potion,31
767,times,31
768,filled,31
769,crabbe,31
770,middle,31
771,cottage,31
772,managed,31
773,may,31
774,fallen,31
775,soul,31
776,finished,31
777,heads,31
778,anyway,31
779,somebody,31
780,show,31
781,minister,30
782,noise,30
783,mark,30
784,dangerous,30
785,tight,30
786,moody,30
787,street,30
788,friend,30
789,terrified,30
790,letter,30
791,shot,30
792,moments,30
793,clutching,30
794,terrible,30
795,angry,30
796,care,30
797,riddle,30
798,heavy,30
799,live,29
800,men,29
801,person,29
802,job,29
803,thoughts,29
804,edge,29
805,bellowed,29
806,er,29
807,aunt,29
808,slipped,29
809,listening,29
810,dragged,29
811,loud,29
812,object,28
813,born,28
814,shoulders,28
815,expect,28
816,arrived,28
817,hole,28
818,sudden,28
819,burrow,28
820,familiar,28
821,rita,28
822,burned,28
823,none,28
824,control,28
825,whatever,28
826,dear,28
827,crowd,28
828,dust,28
829,cup,28
830,miss,28
831,keeping,28
832,cut,28
833,headmaster,28
834,couple,28
835,ahead,27
836,replied,27
837,brought,27
838,placed,27
839,neither,27
840,glass,27
841,invisible,27
842,says,27
843,bring,27
844,decided,27
845,love,27
846,nor,27
847,noticed,27
848,scene,27
849,sort,27
850,thick,27
851,tree,27
852,become,27
853,realize,27
854,swung,27
855,avoid,27
856,upward,27
857,bottom,26
858,listen,26
859,understood,26
860,grounds,26
861,connection,26
862,murmured,26
863,fake,26
864,cellar,26
865,surprised,26
866,hot,26
867,worse,26
868,portrait,26
869,tightly,26
870,child,26
871,news,26
872,finger,26
873,covered,26
874,information,26
875,beaded,26
876,telling,26
877,slytherin,26
878,touch,26
879,danger,26
880,means,26
881,marble,26
882,mudblood,26
883,deluminator,25
884,pushed,25
885,ten,25
886,force,25
887,photograph,25
888,auntie,25
889,pool,25
890,upstairs,25
891,hat,25
892,ear,25
893,tone,25
894,almost,25
895,lit,25
896,surely,25
897,christmas,25
898,knows,25
899,battle,25
900,tonight,25
901,entered,25
902,start,25
903,falling,25
904,mine,25
905,smiled,25
906,view,25
907,explained,25
908,clearly,25
909,trace,25
910,legs,25
911,mention,25
912,although,25
913,dare,24
914,explain,24
915,scared,24
916,ring,24
917,lights,24
918,symbol,24
919,gray,24
920,quiet,24
921,strange,24
922,prophet,24
923,directly,24
924,hour,24
925,saved,24
926,agreed,24
927,thief,24
928,lake,24
929,ah,24
930,brothers,24
931,determined,24
932,problem,24
933,hide,24
934,pulling,24
935,children,24
936,distant,24
937,tower,24
938,knees,24
939,afraid,24
940,anymore,24
941,escape,24
942,lips,24
943,following,24
944,frozen,24
945,trembling,24
946,bad,24
947,frightened,24
948,cage,23
949,surface,23
950,third,23
951,climbed,23
952,opening,23
953,hesitated,23
954,figures,23
955,flitwick,23
956,approached,23
957,sideways,23
958,walking,23
959,footsteps,23
960,deeper,23
961,bang,23
962,missed,23
963,earth,23
964,anger,23
965,usually,23
966,usual,23
967,doubt,23
968,pretty,23
969,seeing,23
970,sun,23
971,goyle,23
972,easy,22
973,road,22
974,copy,22
975,impossible,22
976,yourself,22
977,destroy,22
978,yours,22
979,leapt,22
980,wish,22
981,rucksack,22
982,screams,22
983,learned,22
984,faced,22
985,curses,22
986,dirk,22
987,em,22
988,split,22
989,meet,22
990,ill,22
991,sit,22
992,wife,22
993,doe,22
994,loudly,22
995,village,22
996,shrieked,22
997,act,22
998,food,22
999,trust,22
1000,passage,22
1001,trouble,22
1002,prisoners,22
1003,ones,22
1004,today,22
1005,confused,22
1006,direction,22
1007,skin,22
1008,places,21
1009,screaming,21
1010,slid,21
1011,hanging,21
1012,waving,21
1013,drawing,21
1014,arthur,21
1015,pressed,21
1016,kendra,21
1017,wondering,21
1018,lifted,21
1019,wants,21
1020,thinks,21
1021,history,21
1022,discovered,21
1023,higher,21
1024,lives,21
1025,drawn,21
1026,single,21
1027,fit,21
1028,present,21
1029,wormtail,21
1030,movement,21
1031,effort,21
1032,loved,21
1033,forgotten,21
1034,circle,21
1035,difficult,21
1036,daughter,21
1037,join,21
1038,indeed,21
1039,glad,21
1040,metal,21
1041,seat,21
1042,pair,21
1043,strode,21
1044,cracked,21
1045,gate,21
1046,midair,21
1047,panting,21
1048,gazed,21
1049,expression,21
1050,sea,21
1051,remain,21
1052,leaned,21
1053,brilliant,21
1054,scarlet,21
1055,five,21
1056,remus,21
1057,seems,21
1058,narcissa,21
1059,hedwig,20
1060,burning,20
1061,changed,20
1062,protect,20
1063,traveling,20
1064,bagshot,20
1065,pile,20
1066,blimey,20
1067,owl,20
1068,rock,20
1069,glittering,20
1070,stolen,20
1071,leading,20
1072,laughter,20
1073,immediately,20
1074,late,20
1075,enchanted,20
1076,amongst,20
1077,merely,20
1078,voices,20
1079,stunning,20
1080,secrets,20
1081,imagined,20
1082,laid,20
1083,distance,20
1084,swallowed,20
1085,fury,20
1086,haired,20
1087,downstairs,20
1088,witches,20
1089,borns,20
1090,removed,20
1091,landing,20
1092,knowing,20
1093,evidently,20
1094,wind,20
1095,save,20
1096,appearance,19
1097,age,19
1098,hurt,19
1099,broomstick,19
1100,delacour,19
1101,sidecar,19
1102,wake,19
1103,relief,19
1104,human,19
1105,blow,19
1106,grimmauld,19
1107,seven,19
1108,attempt,19
1109,desk,19
1110,destroyed,19
1111,huge,19
1112,likely,19
1113,families,19
1114,creature,19
1115,minute,19
1116,step,19
1117,stepped,19
1118,shield,19
1119,gazing,19
1120,requirement,19
1121,nice,19
1122,yeh,19
1123,stories,19
1124,giving,19
1125,stretched,19
1126,truly,19
1127,struggling,19
1128,stuck,19
1129,color,19
1130,thicknesse,19
1131,pause,19
1132,paper,19
1133,sounded,19
1134,level,19
1135,beard,19
1136,quidditch,19
1137,lies,19
1138,surprise,19
1139,pouch,19
1140,rid,19
1141,nagini,19
1142,wood,19
1143,wonder,18
1144,younger,18
1145,fireplace,18
1146,certainly,18
1147,waved,18
1148,arts,18
1149,difference,18
1150,twelve,18
1151,big,18
1152,spent,18
1153,quick,18
1154,rolled,18
1155,purple,18
1156,handed,18
1157,statue,18
1158,unless,18
1159,evening,18
1160,opposite,18
1161,clothes,18
1162,smashed,18
1163,birthday,18
1164,glancing,18
1165,struggled,18
1166,unconscious,18
1167,pass,18
1168,surrounding,18
1169,line,18
1170,grew,18
1171,tunnel,18
1172,packed,18
1173,carrows,18
1174,wandmaker,18
1175,buried,18
1176,reason,18
1177,azkaban,18
1178,worked,18
1179,killing,18
1180,deserted,18
1181,attention,18
1182,fall,18
1183,sought,18
1184,space,18
1185,louder,18
1186,shouldn,18
1187,disapparated,17
1188,panted,17
1189,carrying,17
1190,dreadful,17
1191,roar,17
1192,married,17
1193,carried,17
1194,lee,17
1195,eyebrows,17
1196,scabior,17
1197,facing,17
1198,dolohov,17
1199,believed,17
1200,breaking,17
1201,motorbike,17
1202,dedalus,17
1203,teeth,17
1204,speaking,17
1205,pink,17
1206,tall,17
1207,everywhere,17
1208,treasure,17
1209,beat,17
1210,myself,17
1211,beedle,17
1212,using,17
1213,crossed,17
1214,dirty,17
1215,cross,17
1216,stag,17
1217,country,17
1218,gaze,17
1219,protective,17
1220,hadn,17
1221,bike,17
1222,giant,17
1223,struck,17
1224,group,17
1225,stunned,17
1226,inches,17
1227,grip,17
1228,position,17
1229,sometimes,17
1230,laughing,17
1231,shadow,17
1232,sleep,17
1233,landed,17
1234,missing,17
1235,certain,17
1236,attack,17
1237,flames,17
1238,smoke,17
1239,terror,17
1240,dursleys,17
1241,visit,17
1242,check,17
1243,recognize,17
1244,follow,17
1245,kids,17
1246,waited,17
1247,hung,17
1248,excitement,16
1249,dunno,16
1250,forget,16
1251,round,16
1252,choice,16
1253,river,16
1254,centuries,16
1255,dying,16
1256,poor,16
1257,stupid,16
1258,dinner,16
1259,shadows,16
1260,gasped,16
1261,state,16
1262,platform,16
1263,helped,16
1264,shout,16
1265,plans,16
1266,desperate,16
1267,square,16
1268,echoing,16
1269,curled,16
1270,drive,16
1271,expecting,16
1272,tables,16
1273,soared,16
1274,questions,16
1275,charms,16
1276,nearer,16
1277,hoping,16
1278,months,16
1279,backed,16
1280,notice,16
1281,wooden,16
1282,week,16
1283,weren,16
1284,nearby,16
1285,leaves,16
1286,lie,16
1287,nearest,16
1288,marquee,16
1289,panic,16
1290,map,15
1291,memories,15
1292,marched,15
1293,sharply,15
1294,rain,15
1295,early,15
1296,attacked,15
1297,properly,15
1298,stomach,15
1299,snatchers,15
1300,broom,15
1301,examined,15
1302,bogrod,15
1303,bunk,15
1304,desire,15
1305,examining,15
1306,worried,15
1307,horn,15
1308,sped,15
1309,emerged,15
1310,glance,15
1311,colored,15
1312,firmly,15
1313,often,15
1314,charlie,15
1315,breathing,15
1316,appear,15
1317,wings,15
1318,awful,15
1319,funeral,15
1320,flung,15
1321,pure,15
1322,croaked,15
1323,tea,15
1324,wet,15
1325,walk,15
1326,sofa,15
1327,soft,15
1328,hasn,15
1329,halt,15
1330,sleeping,15
1331,search,15
1332,dozen,15
1333,hell,15
1334,whisper,15
1335,touched,15
1336,perfectly,15
1337,allowed,15
1338,elphias,15
1339,impression,15
1340,bound,15
1341,cover,15
1342,meanwhile,15
1343,simple,15
1344,presence,15
1345,visible,15
1346,six,15
1347,concealed,15
1348,reach,15
1349,considered,15
1350,calm,15
1351,working,15
1352,suppose,15
1353,contact,15
1354,smiling,15
1355,somehow,15
1356,ravenclaws,15
1357,muffled,15
1358,tiara,15
1359,press,15
1360,gliding,15
1361,showed,15
1362,seventeen,15
1363,carefully,15
1364,enchantments,15
1365,forgot,15
1366,armor,15
1367,gleaming,15
1368,bringing,14
1369,curtains,14
1370,brain,14
1371,pull,14
1372,continue,14
1373,finish,14
1374,makes,14
1375,suggested,14
1376,jacket,14
1377,rising,14
1378,bent,14
1379,bard,14
1380,chairs,14
1381,greater,14
1382,drank,14
1383,crack,14
1384,werewolf,14
1385,beaming,14
1386,shell,14
1387,planning,14
1388,b,14
1389,track,14
1390,visited,14
1391,hurrying,14
1392,cry,14
1393,dived,14
1394,bloke,14
1395,headed,14
1396,granger,14
1397,slammed,14
1398,fixed,14
1399,spread,14
1400,wear,14
1401,teachers,14
1402,eleven,14
1403,spotted,14
1404,final,14
1405,runcorn,14
1406,seek,14
1407,grass,14
1408,passing,14
1409,searching,14
1410,stars,14
1411,graveyard,14
1412,smaller,14
1413,clambered,14
1414,tales,14
1415,army,14
1416,sharp,14
1417,gellert,14
1418,snarled,14
1419,twenty,14
1420,raise,14
1421,pleased,14
1422,twin,14
1423,polyjuice,14
1424,pleasure,14
1425,worry,14
1426,grief,14
1427,flash,14
1428,cool,14
1429,building,14
1430,excited,14
1431,enter,14
1432,bodies,14
1433,painted,14
1434,members,14
1435,attempting,14
1436,attempted,14
1437,blackthorn,14
1438,lead,14
1439,deal,14
1440,e,14
1441,elves,14
1442,source,14
1443,alecto,14
1444,nevertheless,14
1445,halfway,14
1446,mass,14
1447,daily,14
1448,torn,14
1449,flesh,14
1450,therefore,14
1451,fault,13
1452,pounding,13
1453,surrounded,13
1454,staggered,13
1455,agree,13
1456,girls,13
1457,pictures,13
1458,smell,13
1459,resurrection,13
1460,settled,13
1461,funny,13
1462,overhead,13
1463,aware,13
1464,remains,13
1465,pushing,13
1466,released,13
1467,slow,13
1468,shape,13
1469,dressing,13
1470,otherwise,13
1471,cousin,13
1472,blasted,13
1473,note,13
1474,company,13
1475,remembering,13
1476,strong,13
1477,nowhere,13
1478,unknown,13
1479,clean,13
1480,cloaks,13
1481,refused,13
1482,boys,13
1483,matters,13
1484,row,13
1485,tale,13
1486,easier,13
1487,church,13
1488,clutched,13
1489,swear,13
1490,due,13
1491,farther,13
1492,duel,13
1493,o,13
1494,crept,13
1495,sighed,13
1496,upper,13
1497,growing,13
1498,fly,13
1499,searched,13
1500,sounds,13
1501,pages,13
1502,hooded,13
1503,mentioned,13
1504,beautiful,13
1505,amycus,13
1506,lowered,13
1507,dance,13
1508,careful,13
1509,journey,13
1510,accept,13
1511,dawn,13
1512,carpet,13
1513,hundreds,13
1514,failed,13
1515,formed,13
1516,mafalda,13
1517,shouting,13
1518,yard,13
1519,memory,13
1520,lestrange,13
1521,doorway,13
1522,wild,13
1523,raising,13
1524,horrible,13
1525,weird,13
1526,horror,13
1527,sorting,13
1528,chain,13
1529,reading,13
1530,ball,13
1531,midnight,13
1532,peverell,13
1533,disapparate,13
1534,forbidden,13
1535,r,13
1536,owner,13
1537,tied,13
1538,hello,13
1539,according,13
1540,sick,13
1541,hug,13
1542,solid,13
1543,hestia,13
1544,throwing,13
1545,cave,13
1546,accio,13
1547,thrown,13
1548,bank,13
1549,snapped,12
1550,reg,12
1551,diary,12
1552,definitely,12
1553,replaced,12
1554,wound,12
1555,houses,12
1556,rage,12
1557,worth,12
1558,stole,12
1559,orders,12
1560,closely,12
1561,fragment,12
1562,sensed,12
1563,protected,12
1564,locked,12
1565,newspaper,12
1566,interest,12
1567,interested,12
1568,send,12
1569,baby,12
1570,safety,12
1571,weight,12
1572,path,12
1573,canvas,12
1574,madam,12
1575,injured,12
1576,scattered,12
1577,till,12
1578,decide,12
1579,throw,12
1580,approach,12
1581,goblets,12
1582,twisted,12
1583,hogsmeade,12
1584,bye,12
1585,forcing,12
1586,warning,12
1587,calling,12
1588,rough,12
1589,precisely,12
1590,examine,12
1591,stooped,12
1592,mistake,12
1593,murder,12
1594,cat,12
1595,lower,12
1596,jinx,12
1597,slipping,12
1598,casting,12
1599,peering,12
1600,growled,12
1601,escaped,12
1602,portraits,12
1603,strength,12
1604,length,12
1605,car,12
1606,pretended,12
1607,taught,12
1608,kneeling,12
1609,harder,12
1610,staying,12
1611,train,12
1612,disappeared,12
1613,pick,12
1614,branches,12
1615,liked,12
1616,sleeve,12
1617,wished,12
1618,imagine,12
1619,stan,12
1620,pursuing,12
1621,curved,12
1622,shining,12
1623,valuable,12
1624,spun,12
1625,brightly,12
1626,seamus,12
1627,extremely,12
1628,feebly,12
1629,narrow,12
1630,crowded,12
1631,happily,12
1632,nodding,11
1633,possession,11
1634,luck,11
1635,creatures,11
1636,law,11
1637,coldly,11
1638,larger,11
1639,rolling,11
1640,serious,11
1641,normal,11
1642,tom,11
1643,flat,11
1644,names,11
1645,suspended,11
1646,noises,11
1647,sprout,11
1648,bathroom,11
1649,gigantic,11
1650,during,11
1651,softly,11
1652,returning,11
1653,named,11
1654,chose,11
1655,discuss,11
1656,form,11
1657,hilt,11
1658,brave,11
1659,drop,11
1660,prickling,11
1661,knife,11
1662,parchment,11
1663,bleeding,11
1664,heat,11
1665,bloody,11
1666,piece,11
1667,realizing,11
1668,twice,11
1669,possess,11
1670,support,11
1671,tip,11
1672,masked,11
1673,answered,11
1674,pettigrew,11
1675,yards,11
1676,slughorn,11
1677,snowy,11
1678,portkey,11
1679,further,11
1680,perfect,11
1681,hedge,11
1682,rapidly,11
1683,remaining,11
1684,meaning,11
1685,greatest,11
1686,ter,11
1687,basin,11
1688,reveal,11
1689,yellow,11
1690,fist,11
1691,sobbed,11
1692,handsome,11
1693,bottle,11
1694,filthy,11
1695,astonished,11
1696,torture,11
1697,trembled,11
1698,particularly,11
1699,forever,11
1700,patronuses,11
1701,c,11
1702,crashed,11
1703,husband,11
1704,frame,11
1705,directed,11
1706,wrapped,11
1707,ave,11
1708,brown,11
1709,clever,11
1710,slight,11
1711,breathe,11
1712,obvious,11
1713,written,11
1714,passageway,11
1715,spiral,11
1716,nervous,11
1717,huddled,11
1718,proud,11
1719,chains,11
1720,beg,11
1721,previous,11
1722,ghost,11
1723,gets,11
1724,grawp,11
1725,common,11
1726,ripped,11
1727,approaching,11
1728,sweat,11
1729,mist,11
1730,loads,11
1731,shake,11
1732,shivering,11
1733,marks,11
1734,molly,11
1735,revealed,11
1736,easily,11
1737,happening,11
1738,corners,11
1739,addressed,11
1740,loss,11
1741,anywhere,11
1742,weasleys,11
1743,cauldron,11
1744,shattered,11
1745,muttering,11
1746,caused,11
1747,rise,11
1748,slept,11
1749,monsieur,11
1750,asleep,11
1751,folded,11
1752,eyed,10
1753,conscious,10
1754,silently,10
1755,subject,10
1756,froze,10
1757,double,10
1758,excuse,10
1759,mere,10
1760,flame,10
1761,frowning,10
1762,defeated,10
1763,warm,10
1764,wonderful,10
1765,knocked,10
1766,famous,10
1767,decision,10
1768,naturally,10
1769,crouched,10
1770,st,10
1771,sprinted,10
1772,bear,10
1773,jet,10
1774,startled,10
1775,vast,10
1776,dressed,10
1777,instructions,10
1778,spider,10
1779,stirred,10
1780,bewildered,10
1781,beating,10
1782,aloud,10
1783,reflected,10
1784,crash,10
1785,instantly,10
1786,alongside,10
1787,snatched,10
1788,interesting,10
1789,ribs,10
1790,fletcher,10
1791,flight,10
1792,wanting,10
1793,jeans,10
1794,gates,10
1795,exploded,10
1796,mate,10
1797,prove,10
1798,relieved,10
1799,cupboard,10
1800,barman,10
1801,glow,10
1802,striding,10
1803,spare,10
1804,anybody,10
1805,kid,10
1806,desperation,10
1807,regret,10
1808,basilisk,10
1809,glared,10
1810,sprang,10
1811,fang,10
1812,g,10
1813,department,10
1814,convinced,10
1815,drifted,10
1816,giants,10
1817,faded,10
1818,ancient,10
1819,war,10
1820,spoken,10
1821,delight,10
1822,starting,10
1823,proof,10
1824,yell,10
