rank,word,frequency
168,front,96
169,other,95
170,buckbeak,95
171,dementors,95
172,moment,95
173,came,94
174,two,92
175,some,91
176,hogwarts,91
177,seemed,90
178,trelawney,90
179,table,89
180,aunt,89
181,want,89
182,left,88
183,why,88
184,inside,88
185,uncle,86
186,castle,86
187,knew,85
188,even,85
189,once,85
190,three,85
191,wasn,84
192,large,84
193,madam,83
194,firebolt,83
195,wood,83
196,took,82
197,really,82
198,under,82
199,against,82
200,suddenly,82
201,trying,81
202,fred,81
203,class,81
204,anything,80
205,tell,80
206,hands,80
207,make,79
208,dark,79
209,thing,79
210,any,79
211,felt,78
212,vernon,78
213,year,78
214,great,77
215,couldn,76
216,much,76
217,say,76
218,open,75
219,people,75
220,hear,74
221,mr,72
222,another,72
223,bed,72
224,need,71
225,gave,71
226,oh,71
227,feet,70
228,little,69
229,put,69
230,school,68
231,has,68
232,seen,68
233,percy,68
234,across,68
235,stood,68
236,cloak,68
237,few,67
238,take,67
239,sure,67
240,george,66
241,everyone,66
242,help,65
243,marge,65
244,old,65
245,yes,65
246,night,65
247,magic,64
248,every,64
249,hall,64
250,end,64
251,onto,64
252,staring,63
253,must,63
254,gone,63
255,better,62
256,hogsmeade,62
257,both,62
258,most,61
259,pulled,61
260,won,61
261,quickly,60
262,whispered,60
263,forward,59
264,bit,59
265,yeh,58
266,team,58
267,floor,57
268,enough,57
269,should,57
270,while,57
271,along,57
272,keep,57
273,set,56
274,new,56
275,without,56
276,happened,56
277,might,56
278,reached,55
279,rest,55
280,dementor,55
281,quidditch,55
282,our,54
283,sat,54
284,until,54
285,hair,54
286,mind,54
287,boy,54
288,started,54
289,each,54
290,wouldn,54
291,done,53
292,day,53
293,nothing,53
294,slytherin,53
295,dear,52
296,stan,52
297,asked,52
298,doing,52
299,match,51
300,outside,51
301,own,50
302,opened,50
303,window,50
304,map,50
305,yet,50
306,began,50
307,course,49
308,years,49
309,ter,49
310,side,49
311,rat,49
312,quite,49
313,air,49
314,best,49
315,slowly,48
316,robes,48
317,peter,48
318,arm,48
319,tried,48
320,quietly,48
321,sight,48
322,small,48
323,muttered,47
324,broom,47
325,anyone,47
326,else,47
327,voldemort,47
328,mouth,46
329,mean,46
330,fell,46
331,yeah,46
332,yelled,46
333,okay,45
334,already,45
335,coming,44
336,hippogriff,44
337,common,44
338,later,44
339,hard,44
340,witch,44
341,ministry,44
342,father,44
343,dog,43
344,found,43
345,feeling,43
346,wizard,43
347,talking,43
348,field,43
349,life,42
350,find,42
351,stared,42
352,cup,42
353,standing,42
354,snitch,41
355,empty,41
356,wanted,41
357,leave,41
358,books,41
359,full,41
360,minutes,41
361,slightly,40
362,whole,40
363,stop,40
364,trunk,40
365,believe,40
366,give,40
367,please,40
368,tower,40
369,getting,40
370,being,40
371,dead,40
372,ten,40
373,kept,40
374,ground,40
375,sitting,39
376,second,39
377,dad,39
378,watching,39
379,house,39
380,things,39
381,man,39
382,called,39
383,crowd,38
384,goyle,38
385,crabbe,38
386,same,38
387,grounds,38
388,top,38
389,lost,38
390,pomfrey,38
391,haven,38
392,these,38
393,morning,37
394,someone,37
395,thinking,37
396,happy,37
397,book,37
398,move,37
399,moved,37
400,watched,37
401,feel,37
402,hadn,37
403,those,37
404,o,37
405,run,36
406,turn,36
407,boggart,36
408,hedwig,36
409,between,36
410,however,36
411,am,36
412,ask,36
413,stopped,36
414,tea,36
415,cold,36
416,case,36
417,entrance,35
418,enormous,35
419,caught,35
420,owl,35
421,hit,35
422,telling,35
423,james,35
424,together,35
425,able,35
426,past,35
427,er,34
428,nearly,34
429,minister,34
430,classroom,34
431,pocket,34
432,staircase,34
433,tiny,34
434,light,34
435,roared,33
436,sound,33
437,listen,33
438,expecto,33
439,teacher,33
440,sorry,33
441,appeared,33
442,raised,33
443,read,33
444,work,33
445,petunia,33
446,magical,32
447,lesson,32
448,understand,32
449,sir,32
450,five,32
451,walked,32
452,bag,32
453,place,32
454,sort,32
455,shut,32
456,always,32
457,kill,32
458,ravenclaw,32
459,close,32
460,making,31
461,corner,31
462,white,31
463,sit,31
464,either,31
465,shoulder,31
466,supposed,31
467,shouted,31
468,christmas,31
469,taking,31
470,red,31
471,held,31
472,word,31
473,lot,31
474,shaking,31
475,holding,31
476,loudly,31
477,office,31
478,almost,30
479,mrs,30
480,climbed,30
481,everything,30
482,friends,30
483,taken,30
484,since,30
485,many,30
486,train,30
487,followed,30
488,pointed,30
489,pointing,30
490,picked,30
491,creatures,30
492,corridor,30
493,fat,29
494,eye,29
495,seized,29
496,remember,29
497,watch,29
498,rather,29
499,cat,29
500,tree,29
501,chest,29
502,parents,29
503,idea,28
504,lavender,28
505,breath,28
506,near,28
507,usual,28
508,silver,28
509,patronus,28
510,fast,28
511,werewolf,28
512,neck,28
513,bus,28
514,moving,28
515,foot,27
516,portrait,27
517,fire,27
518,person,27
519,times,27
520,indeed,27
521,walking,27
522,parchment,27
523,third,27
524,isn,27
525,thin,27
526,week,27
527,leaving,27
528,noise,27
529,chocolate,27
530,closed,27
531,alone,27
532,defense,27
533,stay,26
534,start,26
535,least,26
536,invisibility,26
537,students,26
538,dangerous,26
539,threw,26
540,dursleys,26
541,extremely,26
542,speak,26
543,passed,26
544,does,26
545,muggles,26
546,muggle,26
547,heart,26
548,hurried,26
549,wrong,26
550,loud,26
551,finally,26
552,quiet,26
553,form,26
554,use,26
555,half,25
556,severus,25
557,dudley,25
558,running,25
559,chair,25
560,words,25
561,headmaster,25
562,care,25
563,except,25
564,trouble,25
565,try,25
566,hundred,25
567,steps,25
568,catch,25
569,willow,25
570,points,25
571,leg,25
572,killed,25
573,fact,25
574,finished,25
575,silence,25
576,arts,25
577,point,25
578,name,24
579,gold,24
580,shall,24
581,stand,24
582,secret,24
583,screaming,24
584,broke,24
585,bad,24
586,horrible,24
587,saying,24
588,knight,24
589,patronum,24
590,ern,24
591,several,24
592,used,24
593,letter,24
594,aside,24
595,themselves,24
596,glasses,23
597,mum,23
598,huge,23
599,hole,23
600,reckon,23
601,tail,23
602,divination,23
603,filch,23
604,met,23
605,street,23
606,burst,23
607,straight,23
608,innocent,23
609,died,23
610,ready,23
611,stomach,23
612,gasped,23
613,wind,23
614,rosmerta,23
615,wait,23
616,wall,23
617,forest,23
618,flitwick,23
619,such,23
620,beneath,23
621,yourself,23
622,desk,22
623,honeydukes,22
624,mad,22
625,meant,22
626,chance,22
627,clock,22
628,sign,22
629,worse,22
630,hooch,22
631,low,22
632,doors,22
633,heads,22
634,visit,22
635,doesn,22
636,quick,22
637,completely,22
638,listening,22
639,hope,22
640,wing,22
641,nobody,21
642,real,21
643,world,21
644,laughter,21
645,hold,21
646,death,21
647,green,21
648,far,21
649,mother,21
650,thick,21
651,peeves,21
652,committee,21
653,ran,21
654,lying,21
655,call,21
656,ear,21
657,talk,21
658,arms,21
659,above,21
660,sent,21
661,looks,21
662,whether,21
663,starting,21
664,weren,21
665,scared,21
666,wearing,21
667,high,21
668,cabin,21
669,kind,20
670,free,20
671,worst,20
672,four,20
673,tears,20
674,snapped,20
675,turning,20
676,miss,20
677,cauldron,20
678,hissed,20
679,brought,20
680,upon,20
681,seconds,20
682,hospital,20
683,shot,20
684,backward,20
685,matter,20
686,friend,20
687,perhaps,20
688,rain,20
689,herself,20
690,voices,20
691,became,20
692,broomstick,20
693,headed,20
694,crystal,20
695,teachers,20
696,grim,20
697,stuff,20
698,fingers,20
699,having,20
700,furiously,20
701,lady,19
702,hours,19
703,ahead,19
704,ears,19
705,keeper,19
706,tonight,19
707,approached,19
708,break,19
709,managed,19
710,given,19
711,broken,19
712,entered,19
713,twelve,19
714,angry,19
715,upstairs,19
716,excellent,19
717,lay,19
718,exactly,19
719,stone,19
720,pulling,19
721,legs,19
722,clear,19
723,glass,19
724,news,19
725,beside,19
726,grass,19
727,whose,19
728,parvati,19
729,instead,19
730,cage,19
731,wizards,18
732,disappeared,18
733,windows,18
734,unless,18
735,classes,18
736,certainly,18
737,lake,18
738,term,18
739,trees,18
740,continued,18
741,angelina,18
742,ginny,18
743,seamus,18
744,true,18
745,twenty,18
746,picture,18
747,nose,18
748,probably,18
749,knees,18
750,carrying,18
751,story,18
752,granger,18
753,direction,18
754,hidden,18
755,hiding,18
756,deserted,18
757,arrived,18
758,water,18
759,answer,18
760,memory,18
761,eyed,18
762,laughing,18
763,deep,18
764,darkness,18
765,nervously,17
766,nearer,17
767,terrible,17
768,tight,17
769,lily,17
770,pleased,17
771,longbottom,17
772,strode,17
773,added,17
774,big,17
775,family,17
776,roots,17
777,eat,17
778,led,17
779,dropped,17
780,grabbed,17
781,bottle,17
782,footsteps,17
783,pushed,17
784,vanished,17
785,glanced,17
786,late,17
787,seem,17
788,happen,17
789,afraid,17
790,wants,17
791,macnair,17
792,stairs,17
793,soon,17
794,ill,17
795,wings,17
796,apart,17
797,permission,17
798,carefully,17
799,pair,17
800,abruptly,17
801,today,17
802,number,17
803,dean,17
804,truth,17
805,teeth,17
806,smile,17
807,potion,17
808,wands,16
809,shook,16
810,lord,16
811,cadogan,16
812,throat,16
813,reason,16
814,stupid,16
815,fifty,16
816,needed,16
817,seeker,16
818,minute,16
819,fine,16
820,hat,16
821,thank,16
822,bent,16
823,note,16
824,playing,16
825,asleep,16
826,birthday,16
827,laugh,16
828,allowed,16
829,hardly,16
830,ah,16
831,sank,16
832,dormitory,16
833,covered,16
834,nimbus,16
835,nasty,16
836,katie,16
837,knows,16
838,tightly,16
839,snarled,16
840,walk,16
841,ball,16
842,closer,16
843,waited,16
844,alicia,16
845,closely,16
846,hour,16
847,spoke,16
848,paper,16
849,em,16
850,job,16
851,tom,16
852,marauder,15
853,forced,15
854,ago,15
855,shop,15
856,arithmancy,15
857,locked,15
858,wizarding,15
859,oliver,15
860,within,15
861,summer,15
862,days,15
863,holidays,15
864,decided,15
865,shouldn,15
866,sudden,15
867,myself,15
868,gray,15
869,working,15
870,middle,15
871,hesitated,15
872,sleep,15
873,slid,15
874,seeing,15
875,alive,15
876,particularly,15
877,whomping,15
878,filled,15
879,slipped,15
880,passage,15
881,fighting,15
882,hufflepuff,15
883,essay,15
884,happily,15
885,view,15
886,slytherins,15
887,glittering,15
888,angrily,15
889,none,15
890,hasn,15
891,opposite,15
892,lunch,15
893,rolled,15
894,leapt,15
895,faced,15
896,goal,15
897,fallen,15
898,hurt,15
899,compartment,15
900,worried,15
901,flew,15
902,dare,15
903,waiting,15
904,edge,15
905,bags,15
906,remus,15
907,furious,15
908,flint,15
909,sharply,15
910,seriously,15
911,prophet,15
912,present,15
913,gazing,14
914,die,14
915,exam,14
916,poor,14
917,heavy,14
918,rope,14
919,crack,14
920,also,14
921,feast,14
922,single,14
923,errol,14
924,win,14
925,joined,14
926,game,14
927,frowning,14
928,ink,14
929,leaky,14
930,leaned,14
931,daily,14
932,piece,14
933,helping,14
934,grip,14
935,fall,14
936,funny,14
937,moon,14
938,breakfast,14
939,forget,14
940,wondering,14
941,finger,14
942,brown,14
943,seat,14
944,final,14
945,cried,14
946,somebody,14
947,cho,14
948,impossible,14
949,spent,14
950,pale,14
951,bin,14
952,fixed,14
953,homework,14
954,ceiling,14
955,wide,13
956,charm,13
957,charms,13
958,suppose,13
959,smiling,13
960,future,13
961,others,13
962,tables,13
963,forgotten,13
964,definitely,13
965,soft,13
966,grinning,13
967,putting,13
968,familiar,13
969,sky,13
970,halt,13
971,maybe,13
972,notice,13
973,box,13
974,boys,13
975,cross,13
976,landed,13
977,breaking,13
978,bar,13
979,handle,13
980,tomorrow,13
981,girl,13
982,repeated,13
983,walls,13
984,knocked,13
985,flat,13
986,worry,13
987,yellow,13
988,bet,13
989,rose,13
990,safe,13
991,expression,13
992,explain,13
993,blood,13
994,expect,13
995,says,13
996,live,13
997,become,13
998,fence,13
999,evening,13
1000,escaped,13
1001,practice,13
1002,beak,13
1003,bound,13
1004,pain,13
1005,packed,13
1006,bye,13
1007,short,13
1008,attack,13
1009,car,13
1010,waving,13
1011,thanks,13
1012,butterbeer,13
1013,difficult,12
1014,executioner,12
1015,bludger,12
1016,london,12
1017,color,12
1018,midair,12
1019,scarlet,12
1020,trembling,12
1021,different,12
1022,helped,12
1023,hoped,12
1024,using,12
1025,wardrobe,12
1026,flying,12
1027,giving,12
1028,laughed,12
1029,beat,12
1030,marble,12
1031,falling,12
1032,whatever,12
1033,leaves,12
1034,longer,12
1035,nodded,12
1036,terrified,12
1037,force,12
1038,stepped,12
1039,twice,12
1040,frightened,12
1041,potters,12
1042,less,12
1043,clearly,12
1044,nine,12
1045,tunnel,12
1046,expelled,12
1047,joke,12
1048,shrieking,12
1049,ages,12
1050,saved,12
1051,skin,12
1052,subject,12
1053,wiping,12
1054,stretched,12
1055,realized,12
1056,spotted,12
1057,silvery,12
1058,serious,12
1059,quaffle,12
1060,missed,12
1061,figure,12
1062,eh,12
1063,ladder,12
1064,hot,12
1065,effort,12
1066,obviously,12
1067,shadows,12
1068,cut,12
1069,thirteen,12
1070,drive,12
1071,change,12
1072,muttering,12
1073,speaking,12
1074,hanging,12
1075,handed,12
1076,lucky,12
1077,prongs,12
1078,gryffindors,12
1079,dinner,12
1080,cornelius,11
1081,stuck,11
1082,wormtail,11
1083,clutched,11
1084,zonko,11
1085,possession,11
1086,strong,11
1087,louder,11
1088,lose,11
1089,round,11
1090,alley,11
1091,mud,11
1092,soared,11
1093,lower,11
1094,afternoon,11
1095,potions,11
1096,confused,11
1097,crowded,11
1098,gleaming,11
1099,sun,11
1100,lowered,11
1101,inches,11
1102,silent,11
1103,anyway,11
1104,excitedly,11
1105,cheering,11
1106,six,11
1107,tied,11
1108,known,11
1109,question,11
1110,meet,11
1111,law,11
1112,highly,11
1113,broomsticks,11
1114,return,11
1115,checking,11
1116,escape,11
1117,aren,11
1118,screamed,11
1119,pass,11
1120,send,11
1121,doubt,11
1122,barely,11
1123,forbidden,11
1124,finish,11
1125,branches,11
1126,security,11
1127,betrayed,11
1128,below,11
1129,bellowed,11
1130,diagon,11
1131,warning,11
1132,heading,11
1133,shining,11
1134,diggory,11
1135,join,11
1136,ward,11
1137,lee,11
1138,ripped,11
1139,thrown,11
1140,thomas,11
1141,e,11
1142,immediately,10
1143,padfoot,10
1144,finnigan,10
1145,breathing,10
1146,crossed,10
1147,stuffed,10
1148,struggling,10
1149,bang,10
1150,bright,10
1151,spot,10
1152,bring,10
1153,servant,10
1154,cupboard,10
1155,seven,10
1156,guards,10
1157,thoughts,10
1158,thousand,10
1159,studies,10
1160,shack,10
1161,sharp,10
1162,beaming,10
1163,company,10
1164,knowing,10
1165,remembered,10
1166,paused,10
1167,patch,10
1168,heaved,10
1169,conversation,10
1170,trust,10
1171,lessons,10
1172,fear,10
1173,fault,10
1174,bell,10
1175,riddikulusv,10
1176,startled,10
1177,express,10
1178,step,10
1179,possible,10
1180,peered,10
1181,corridors,10
1182,beyond,10
1183,staying,10
1184,golden,10
1185,parlor,10
1186,nervous,10
1187,search,10
1188,village,10
1189,write,10
1190,sneakoscope,10
1191,password,10
1192,stadium,10
1193,ended,10
1194,means,10
1195,schedule,10
1196,returned,10
1197,fer,10
1198,harder,10
1199,everywhere,10
1200,examining,10
1201,excited,10
1202,carried,10
1203,deeply,10
1204,month,10
1205,weird,10
1206,draco,10
1207,honestly,10
1208,woke,10
1209,home,10
1210,surprise,10
1211,deal,10
1212,show,10
1213,anymore,10
1214,careful,10
1215,anybody,10
1216,itself,10
1217,card,10
1218,weight,10
1219,jumped,10
1220,loads,10
1221,moony,10
1222,disposal,10
1223,applause,10
1224,changed,10
1225,living,10
1226,sighed,10
1227,sideways,10
1228,forgot,10
1229,money,10
1230,whisper,10
1231,forehead,10
1232,group,10
1233,growing,10
1234,check,10
1235,murdered,10
1236,checked,10
1237,whistle,10
1238,imagine,10
1239,calmly,10
1240,grin,10
1241,pink,10
1242,reach,10
1243,snap,10
1244,fly,10
1245,rats,10
1246,drew,10
1247,order,10
1248,animal,10
1249,pumpkin,10
1250,calm,10
1251,growled,10
1252,hurrying,10
1253,reading,10
1254,monster,10
1255,shortly,10
1256,n,10
1257,attention,10
1258,among,10
1259,delighted,10
1260,ouch,10
1261,line,10
1262,suspiciously,10
1263,pounding,9
1264,orange,9
1265,platform,9
1266,fury,9
1267,goin,9
1268,realize,9
1269,goblet,9
1270,softly,9
1271,grindylow,9
1272,rise,9
1273,favorite,9
1274,purple,9
1275,posts,9
1276,save,9
1277,couple,9
1278,directly,9
1279,heavily,9
1280,played,9
1281,penalty,9
1282,information,9
1283,smiled,9
1284,sleeping,9
1285,excuse,9
1286,statue,9
1287,godfather,9
1288,early,9
1289,panic,9
1290,giant,9
1291,fist,9
1292,gotten,9
1293,garden,9
1294,impression,9
1295,privet,9
1296,shouting,9
1297,grandmother,9
1298,odd,9
1299,fog,9
1300,panting,9
1301,spend,9
1302,dashed,9
1303,spat,9
1304,dying,9
1305,shape,9
1306,hippogriffs,9
1307,often,9
1308,drink,9
1309,history,9
1310,shock,9
1311,floating,9
1312,shrilly,9
1313,distant,9
1314,placed,9
1315,fiercely,9
1316,glad,9
1317,ernie,9
1318,creature,9
1319,fight,9
1320,crept,9
1321,dont,9
1322,perfectly,9
1323,squealed,9
1324,silently,9
1325,party,9
1326,noticed,9
1327,noticing,9
1328,croaked,9
1329,spread,9
1330,seems,9
1331,emerged,9
1332,halfway,9
1333,sense,9
1334,sounded,9
1335,sounds,9
1336,tankard,9
1337,lights,9
1338,choked,9
1339,bursting,9
1340,jus,9
1341,anger,9
1342,interrupted,9
1343,balls,9
1344,nearest,9
1345,jug,9
1346,bank,9
1347,lifted,9
1348,strange,9
1349,teaching,9
1350,men,9
1351,lit,9
1352,anxiously,9
1353,nice,9
1354,clutching,9
1355,breathed,9
1356,wave,9
1357,weak,9
1358,clenched,9
1359,miserable,9
1360,cleared,9
1361,wonder,9
1362,bottom,9
1363,zoomed,9
1364,transfiguration,9
1365,awkwardly,9
1366,mustn,9
1367,weather,9
1368,subjects,9
1369,stunned,9
1370,jordan,9
1371,student,9
1372,certain,9
1373,young,9
1374,bedside,9
1375,upward,9
1376,easily,8
1377,following,8
1378,speed,8
1379,knot,8
1380,fellow,8
1381,scar,8
1382,daresay,8
1383,follow,8
1384,double,8
1385,earth,8
1386,detention,8
1387,easy,8
1388,copy,8
1389,darted,8
1390,everybody,8
1391,pretending,8
1392,bole,8
1393,midnight,8
1394,usually,8
1395,food,8
1396,kicked,8
1397,keeping,8
1398,thoughtfully,8
1399,manager,8
1400,lips,8
1401,badge,8
1402,expected,8
1403,asking,8
1404,yer,8
1405,excitement,8
1406,worth,8
1407,lead,8
1408,during,8
1409,knock,8
1410,beaky,8
1411,whipped,8
1412,difficulty,8
1413,pressed,8
1414,mood,8
1415,jaw,8
1416,woman,8
1417,clean,8
1418,awake,8
1419,panted,8
1420,cloud,8
1421,sweat,8
1422,pieces,8
1423,station,8
1424,yours,8
1425,mist,8
1426,surprised,8
1427,socks,8
1428,appeal,8
1429,tore,8
1430,owls,8
1431,landing,8
1432,brandy,8
1433,oo,8
1434,tone,8
1435,passing,8
1436,trapdoor,8
1437,transformed,8
1438,likely,8
1439,moaned,8
1440,transform,8
1441,milk,8
1442,scrambled,8
1443,properly,8
1444,dogs,8
1445,master,8
1446,telephone,8
1447,sweets,8
1448,flung,8
1449,ate,8
1450,mistake,8
1451,post,8
1452,bought,8
1453,terror,8
1454,madly,8
1455,bow,8
1456,squeaked,8
1457,tall,8
1458,lump,8
1459,pity,8
1460,pull,8
1461,luck,8
1462,firmly,8
1463,wildly,8
1464,failed,8
1465,extraordinary,8
1466,intently,8
1467,north,8
1468,lives,8
1469,impressed,8
1470,lie,8
1471,unfogging,8
1472,bitterly,8
1473,teacup,8
1474,faces,8
1475,rooms,8
1476,fourth,8
1477,quill,8
1478,control,8
1479,firs,8
1480,blew,8
1481,gigantic,8
1482,anywhere,8
1483,children,8
1484,kiss,8
1485,simply,8
1486,shrieked,8
1487,paddock,8
1488,library,8
1489,split,8
1490,ripper,8
1491,bleeding,8
1492,hang,8
1493,dragging,8
1494,safety,8
1495,downstairs,8
1496,welcome,8
1497,staff,8
1498,cheerful,8
1499,w,8
1500,hide,7
1501,flourish,7
1502,dream,7
1503,manage,7
1504,egypt,7
1505,apparently,7
1506,armchair,7
1507,alarm,7
1508,kindly,7
1509,anxious,7
1510,dozen,7
1511,lamps,7
1512,fought,7
1513,hoping,7
1514,breathlessly,7
1515,television,7
1516,weakly,7
1517,wheeled,7
1518,snow,7
1519,drank,7
1520,parcel,7
1521,dreading,7
1522,galleons,7
1523,swear,7
1524,opening,7
1525,kitchen,7
1526,showed,7
1527,draw,7
1528,carriage,7
1529,plenty,7
1530,hurry,7
1531,lock,7
1532,paid,7
1533,slammed,7
1534,magnificent,7
1535,journey,7
1536,eagerly,7
1537,thud,7
1538,throwing,7
1539,pairs,7
1540,pages,7
1541,swung,7
1542,motionless,7
1543,dusty,7
1544,lip,7
1545,thoroughly,7
1546,animagus,7
1547,plate,7
1548,weeks,7
1549,animagi,7
1550,moments,7
1551,hitting,7
1552,slip,7
1553,knife,7
1554,planted,7
1555,business,7
1556,werewolves,7
1557,brooms,7
1558,teach,7
1559,wish,7
1560,hung,7
1561,shoulders,7
1562,pillow,7
1563,drifting,7
1564,rage,7
1565,c,7
1566,loose,7
1567,plainly,7
1568,dressed,7
1569,whirled,7
1570,weasleys,7
1571,sized,7
1572,skidded,7
1573,discussing,7
1574,wiped,7
1575,shadow,7
1576,grown,7
1577,hood,7
1578,buy,7
1579,shadowy,7
1580,backed,7
1581,lightly,7
1582,saturday,7
1583,spiral,7
1584,hearing,7
1585,rolling,7
1586,narrow,7
1587,tucked,7
1588,spider,7
1589,relieved,7
1590,unpleasant,7
1591,impatiently,7
1592,penelope,7
1593,presents,7
1594,pet,7
1595,curiously,7
1596,damage,7
1597,handsome,7
1598,love,7
1599,danger,7
1600,trolls,7
1601,sped,7
1602,dangling,7
1603,rising,7
1604,exams,7
1605,trip,7
1606,tricks,7
1607,normal,7
1608,goes,7
1609,vision,7
1610,rules,7
1611,facing,7
1612,square,7
1613,spy,7
1614,matters,7
1615,accompanied,7
1616,faintly,7
1617,leather,7
1618,unable,7
1619,twisted,7
1620,peering,7
1621,halloween,7
1622,uncertainly,7
1623,strength,7
1624,behavior,7
1625,inch,7
1626,interested,7
1627,act,7
1628,extra,7
1629,striding,7
1630,ginger,7
1631,gotta,7
1632,fit,7
1633,obvious,7
1634,wake,7
1635,squinted,7
1636,fang,7
1637,powers,7
1638,cloaks,7
1639,wooden,7
1640,ignoring,7
1641,recognized,7
1642,envelope,7
1643,brain,7
1644,part,7
1645,murder,7
1646,beds,7
1647,bedroom,7
1648,convinced,7
1649,informed,7
1650,stick,7
1651,jerked,7
1652,gloomily,7
1653,touch,7
1654,useful,7
1655,supporters,7
1656,nodding,7
1657,seats,7
1658,bearing,7
1659,count,7
1660,surely,7
1661,problem,7
1662,proceeded,7
1663,sounding,7
1664,axe,7
1665,heels,7
1666,trick,7
1667,nor,7
1668,body,7
1669,gathered,7
1670,unusual,7
1671,hello,7
1672,happiness,7
1673,climb,7
1674,avoid,7
1675,soul,7
1676,hangings,7
1677,suit,7
1678,ride,7
1679,sticking,7
1680,ice,7
1681,faint,6
1682,happening,6
1683,places,6
1684,drifted,6
1685,gripping,6
1686,king,6
1687,ruddy,6
1688,hooded,6
1689,wet,6
1690,happier,6
1691,urged,6
1692,tethered,6
1693,cars,6
1694,bush,6
1695,roar,6
1696,meeting,6
1697,upset,6
1698,feeble,6
1699,ridiculous,6
1700,lid,6
1701,faster,6
1702,beard,6
1703,drawing,6
1704,filthy,6
1705,bending,6
1706,wherever,6
1707,casual,6
1708,underneath,6
1709,famous,6
1710,visible,6
1711,dress,6
1712,fifth,6
1713,entirely,6
1714,shabby,6
1715,easter,6
1716,eating,6
1717,passwords,6
1718,astounded,6
1719,brother,6
1720,edged,6
1721,picking,6
1722,seventh,6
1723,boring,6
1724,rattling,6
1725,effect,6
1726,mine,6
1727,broadly,6
1728,entrances,6
1729,folded,6
1730,bowed,6
1731,lap,6
1732,missing,6
1733,toad,6
1734,hid,6
1735,enjoying,6
1736,miserably,6
1737,avoiding,6
1738,guardian,6
1739,brightly,6
1740,sensation,6
1741,guard,6
1742,seizing,6
1743,flobberworms,6
1744,tonic,6
1745,bald,6
1746,shopping,6
1747,listened,6
1748,shooting,6
1749,monday,6
1750,twisting,6
1751,arthur,6
1752,bitten,6
1753,hoarsely,6
1754,marched,6
1755,mon,6
1756,shimmering,6
1757,blank,6
1758,removed,6
1759,explained,6
1760,tongue,6
1761,forcing,6
1762,blinding,6
1763,badly,6
1764,remained,6
1765,leading,6
1766,path,6
1767,shapes,6
1768,painting,6
1769,execution,6
1770,relief,6
1771,knocking,6
1772,blue,6
1773,shake,6
1774,flash,6
1775,lawn,6
1776,evil,6
1777,hundreds,6
1778,instructions,6
1779,makes,6
1780,strangely,6
1781,size,6
1782,desperately,6
1783,ordinary,6
1784,snorted,6
1785,tapped,6
1786,difference,6
1787,anti,6
1788,galloping,6
1789,crescent,6
1790,fresh,6
1791,suggested,6
1792,advantage,6
1793,wrote,6
1794,locker,6
1795,prediction,6
1796,straightened,6
1797,gringotts,6
1798,smoke,6
1799,grinned,6
1800,proud,6
1801,coldly,6
1802,power,6
1803,witches,6
1804,proof,6
1805,howling,6
1806,spell,6
1807,gaze,6
1808,claws,6
1809,luggage,6
1810,ancient,6
1811,magnolia,6
1812,glance,6
1813,accidentally,6
1814,sprang,6
1815,disappear,6
1816,swallowed,6
1817,conjured,6
1818,disappointed,6
