rank,word,frequency
263,letter,46
264,walked,46
265,wanted,46
266,fell,46
267,stop,45
268,until,45
269,table,45
270,high,45
271,bed,45
272,sat,45
273,called,44
274,second,44
275,owl,44
276,should,44
277,past,44
278,saying,44
279,points,44
280,quickly,44
281,done,44
282,later,43
283,sure,43
284,books,43
285,already,43
286,won,42
287,read,42
288,always,41
289,better,41
290,our,41
291,without,41
292,hat,40
293,half,40
294,these,39
295,anyone,39
296,being,39
297,percy,39
298,try,39
299,under,39
300,life,39
301,remember,39
302,new,38
303,hair,38
304,across,38
305,voldemort,38
306,kept,38
307,caught,38
308,onto,38
309,else,38
310,year,37
311,nearly,37
312,same,37
313,fire,37
314,stood,37
315,reached,37
316,man,37
317,gave,37
318,troll,37
319,full,37
320,outside,36
321,madam,36
322,dragon,36
323,wall,36
324,quite,36
325,four,36
326,forest,36
327,stared,35
328,best,35
329,each,35
330,whispered,35
331,father,35
332,white,35
333,yet,34
334,coming,34
335,hands,34
336,broom,34
337,mean,34
338,fred,34
339,top,34
340,own,34
341,doing,34
342,ground,34
343,place,34
344,against,34
345,side,34
346,forward,33
347,train,33
348,ask,33
349,whole,33
350,give,33
351,five,33
352,getting,33
353,standing,33
354,peeves,33
355,mother,32
356,silver,32
357,sir,32
358,morning,32
359,small,32
360,along,32
361,both,32
362,sorry,32
363,window,32
364,hear,32
365,has,32
366,happened,31
367,red,31
368,green,31
369,nose,31
370,anyway,31
371,someone,31
372,lost,30
373,corridor,30
374,everything,30
375,hard,30
376,most,30
377,minutes,30
378,ten,30
379,suppose,30
380,noticed,29
381,shouted,29
382,hundred,29
383,fer,29
384,team,29
385,talking,29
386,dog,29
387,help,29
388,funny,29
389,students,29
390,george,29
391,stopped,29
392,family,29
393,gold,29
394,gringotts,28
395,need,28
396,bad,28
397,trouble,28
398,work,28
399,big,28
400,taken,28
401,move,27
402,norbert,27
403,light,27
404,flamel,27
405,broomstick,27
406,fluffy,27
407,many,27
408,weren,26
409,holding,26
410,those,26
411,cold,26
412,robes,26
413,set,26
414,sitting,26
415,sort,26
416,able,26
417,feeling,25
418,round,25
419,rest,25
420,sight,25
421,snapped,25
422,granger,25
423,corner,25
424,heart,25
425,straight,25
426,world,25
427,christmas,25
428,use,25
429,library,25
430,match,24
431,nice,24
432,does,24
433,dead,24
434,except,24
435,catch,24
436,famous,24
437,parents,24
438,cat,24
439,week,24
440,passed,24
441,words,24
442,goyle,24
443,stay,24
444,giant,24
445,book,24
446,charlie,23
447,shut,23
448,empty,23
449,arms,23
450,strange,23
451,began,23
452,finally,23
453,either,23
454,blood,23
455,twins,23
456,please,23
457,note,23
458,owls,23
459,castle,23
460,common,23
461,unicorn,23
462,staring,23
463,class,23
464,somewhere,23
465,legs,22
466,hope,22
467,exactly,22
468,between,22
469,reason,22
470,seven,22
471,hardly,22
472,moved,22
473,since,22
474,far,22
475,noise,22
476,haven,22
477,answer,22
478,cupboard,22
479,muggle,22
480,rather,22
481,believe,22
482,isn,22
483,held,21
484,such,21
485,crabbe,21
486,horrible,21
487,feel,21
488,glass,21
489,mouth,21
490,letters,21
491,pointed,21
492,street,21
493,yeah,21
494,however,21
495,cup,21
496,tonight,21
497,talk,21
498,forget,21
499,send,21
500,watched,21
501,asleep,21
502,muttered,21
503,fat,21
504,dear,21
505,pale,21
506,dropped,21
507,knows,21
508,flitwick,21
509,platform,20
510,different,20
511,start,20
512,together,20
513,managed,20
514,wizards,20
515,game,20
516,kill,20
517,drive,20
518,ronan,20
519,idea,20
520,gotten,20
521,followed,20
522,car,20
523,seamus,20
524,smiling,20
525,gasped,20
526,ceiling,20
527,slowly,20
528,huge,20
529,bright,20
530,fast,20
531,stupid,20
532,alone,20
533,speak,20
534,turn,19
535,met,19
536,muggles,19
537,pleased,19
538,stand,19
539,run,19
540,firenze,19
541,arm,19
542,leave,19
543,making,19
544,maybe,19
545,quaffle,19
546,given,19
547,waiting,19
548,nine,19
549,mom,19
550,call,19
551,wait,19
552,close,19
553,taking,19
554,watching,19
555,spoke,19
556,ran,19
557,raised,19
558,opened,19
559,thousand,19
560,safe,19
561,third,19
562,heads,19
563,hut,19
564,allowed,18
565,wrong,18
566,snitch,18
567,perhaps,18
568,wearing,18
569,woman,18
570,usual,18
571,times,18
572,shook,18
573,neck,18
574,brought,18
575,sleep,18
576,fang,18
577,word,18
578,stepped,18
579,snake,18
580,er,18
581,loudly,18
582,leg,18
583,ollivander,18
584,died,18
585,telling,18
586,hufflepuff,18
587,watch,18
588,play,18
589,pointing,18
590,knocked,18
591,seat,18
592,home,18
593,sound,18
594,cauldron,18
595,follow,18
596,money,18
597,threw,17
598,realized,17
599,sign,17
600,number,17
601,crowd,17
602,field,17
603,teachers,17
604,fifty,17
605,forgotten,17
606,understand,17
607,arrived,17
608,twelve,17
609,disappeared,17
610,pocket,17
611,lucky,17
612,pain,17
613,listen,17
614,scar,17
615,lay,17
616,sent,17
617,important,16
618,pushed,16
619,supposed,16
620,dad,16
621,chocolate,16
622,pair,16
623,meet,16
624,instead,16
625,clock,16
626,toad,16
627,gryffindors,16
628,became,16
629,ready,16
630,bet,16
631,nimbus,16
632,showed,16
633,near,16
634,above,16
635,sorcerer,16
636,thinking,16
637,boys,16
638,terrible,16
639,picked,16
640,seem,16
641,used,16
642,afternoon,16
643,shop,16
644,mad,16
645,turning,16
646,bane,16
647,walls,16
648,privet,16
649,ahead,16
650,low,15
651,wide,15
652,shoulder,15
653,potions,15
654,thanks,15
655,flying,15
656,themselves,15
657,climbed,15
658,free,15
659,chamber,15
660,stuff,15
661,having,15
662,friends,15
663,angry,15
664,silence,15
665,doors,15
666,others,15
667,yelled,15
668,deep,15
669,late,15
670,breath,15
671,piers,15
672,also,15
673,twice,15
674,minute,15
675,today,15
676,ghost,15
677,glasses,15
678,nicolas,15
679,seconds,15
680,fact,15
681,eleven,15
682,secret,15
683,trees,15
684,learn,15
685,tree,15
686,break,15
687,body,15
688,slytherins,14
689,tail,14
690,nasty,14
691,flew,14
692,hour,14
693,thick,14
694,point,14
695,nearer,14
696,hurried,14
697,loud,14
698,running,14
699,playing,14
700,worse,14
701,wondered,14
702,sudden,14
703,matter,14
704,dragons,14
705,liked,14
706,turban,14
707,fingers,14
708,quietly,14
709,tea,14
710,soon,14
711,kitchen,14
712,flint,14
713,tiny,14
714,nervous,14
715,portrait,14
716,mail,14
717,sister,14
718,scared,14
719,walking,14
720,p,14
721,evening,14
722,lamp,14
723,aren,14
724,leapt,14
725,guarding,14
726,true,14
727,purple,14
728,yourself,14
729,london,14
730,grounds,14
731,pomfrey,14
732,pink,14
733,jumped,14
734,birthday,14
735,broken,14
736,seeker,14
737,hurt,14
738,bent,14
739,swung,14
740,path,14
741,killed,14
742,wild,14
743,scabbers,14
744,invisibility,14
745,questions,14
746,spell,14
747,lose,13
748,em,13
749,ago,13
750,ages,13
751,shaking,13
752,potters,13
753,miss,13
754,sky,13
755,foot,13
756,package,13
757,six,13
758,hit,13
759,worry,13
760,hedwig,13
761,anythin,13
762,screamed,13
763,expect,13
764,expelled,13
765,bludgers,13
766,direction,13
767,paper,13
768,upstairs,13
769,ball,13
770,hanging,13
771,staircase,13
772,practice,13
773,finished,13
774,happy,13
775,show,13
776,cart,13
777,odd,13
778,quiet,13
779,shouldn,13
780,carefully,13
781,obviously,13
782,smile,13
783,tower,13
784,smiled,13
785,somehow,13
786,brooms,13
787,apart,13
788,pile,13
789,several,13
790,middle,13
791,gray,13
792,faces,13
793,added,13
794,die,13
795,eh,13
796,key,13
797,seized,13
798,norris,13
799,card,12
800,hold,12
801,leaned,12
802,hole,12
803,ears,12
804,wondering,12
805,expected,12
806,hurry,12
807,sharp,12
808,albus,12
809,pull,12
810,lying,12
811,powerful,12
812,line,12
813,grabbed,12
814,live,12
815,says,12
816,possible,12
817,real,12
818,witch,12
819,brothers,12
820,griphook,12
821,beard,12
822,forehead,12
823,rock,12
824,difficult,12
825,buy,12
826,weasleys,12
827,classroom,12
828,leaves,12
829,teacher,12
830,knees,12
831,smell,12
832,bin,12
833,crate,12
834,case,12
835,ones,12
836,hung,12
837,eye,12
838,wands,12
839,twenty,12
840,leaving,12
841,heavy,12
842,tall,12
843,dare,12
844,closer,12
845,hooch,12
846,blue,12
847,known,12
848,easy,12
849,explain,12
850,chess,12
851,walk,12
852,appeared,12
853,food,11
854,clearly,11
855,furiously,11
856,probably,11
857,am,11
858,although,11
859,listening,11
860,racing,11
861,cried,11
862,crept,11
863,spotted,11
864,coat,11
865,days,11
866,living,11
867,happen,11
868,dean,11
869,glad,11
870,girl,11
871,goes,11
872,friend,11
873,station,11
874,death,11
875,spent,11
876,decided,11
877,steal,11
878,story,11
879,nervously,11
880,breakfast,11
881,hoping,11
882,ah,11
883,families,11
884,horror,11
885,least,11
886,weeks,11
887,changed,11
888,written,11
889,broke,11
890,chance,11
891,touch,11
892,usually,11
893,interesting,11
894,earth,11
895,rose,11
896,nobody,11
897,hundreds,11
898,inches,11
899,none,11
900,burst,11
901,busy,11
902,shot,11
903,midnight,11
904,landed,11
905,underneath,11
906,rolled,11
907,shock,11
908,fall,11
909,lessons,11
910,hidden,11
911,keeper,11
912,edge,11
913,worried,11
914,jordan,11
915,clapped,11
916,magical,11
917,bottle,11
918,during,10
919,cross,10
920,keys,10
921,indeed,10
922,nodded,10
923,pulling,10
924,lady,10
925,stick,10
926,tomorrow,10
927,step,10
928,sofa,10
929,kind,10
930,knowing,10
931,entrance,10
932,storm,10
933,power,10
934,bye,10
935,boat,10
936,throwing,10
937,balls,10
938,wonder,10
939,less,10
940,business,10
941,sounded,10
942,normal,10
943,fear,10
944,golden,10
945,bought,10
946,umbrella,10
947,stairs,10
948,plant,10
949,crash,10
950,job,10
951,prefect,10
952,eat,10
953,joined,10
954,myself,10
955,trapdoor,10
956,save,10
957,narrow,10
958,jerked,10
959,whether,10
960,starting,10
961,locked,10
962,may,10
963,windows,10
964,surprise,10
965,ear,10
966,egg,10
967,dangerous,10
968,pockets,10
969,presents,10
970,lock,10
971,invisible,10
972,brown,10
973,goblin,10
974,keeping,10
975,neither,10
976,row,10
977,corridors,10
978,draco,10
979,carried,10
980,bag,10
981,realize,10
982,carrying,10
983,vault,10
984,question,10
985,dream,10
986,outta,10
987,unless,10
988,remembered,10
989,term,10
990,mistake,10
991,young,10
992,flat,10
993,baby,10
994,reminded,10
995,television,10
996,leaky,10
997,doesn,10
998,holidays,10
999,studying,10
1000,slipped,10
1001,chair,10
1002,lee,10
1003,size,10
1004,agreed,10
1005,barrier,10
1006,dormitory,10
1007,ravenclaw,10
1008,halloween,10
1009,clearing,10
1010,ice,10
1011,learned,10
1012,woke,10
1013,headed,10
1014,curse,10
1015,thin,10
1016,single,10
1017,luck,10
1018,sweater,10
1019,hang,10
1020,waved,10
1021,working,10
1022,potion,10
1023,sit,10
1024,eating,9
1025,parchment,9
1026,silent,9
1027,jus,9
1028,parcel,9
1029,son,9
1030,stands,9
1031,ordinary,9
1032,opposite,9
1033,wind,9
1034,breaking,9
1035,longbottom,9
1036,twin,9
1037,lips,9
1038,following,9
1039,knock,9
1040,trunk,9
1041,footsteps,9
1042,bludger,9
1043,forbidden,9
1044,slid,9
1045,fly,9
1046,water,9
1047,bowed,9
1048,facing,9
1049,wandering,9
1050,box,9
1051,change,9
1052,gets,9
1053,jump,9
1054,bloody,9
1055,whatever,9
1056,noticing,9
1057,news,9
1058,thank,9
1059,exams,9
1060,drew,9
1061,drink,9
1062,furious,9
1063,tight,9
1064,poor,9
1065,compartment,9
1066,careful,9
1067,thirty,9
1068,stars,9
1069,handed,9
1070,afraid,9
1071,quarters,9
1072,wake,9
1073,quick,9
1074,giving,9
1075,laughed,9
1076,envelope,9
1077,frog,9
1078,fight,9
1079,lead,9
1080,meant,9
1081,win,9
1082,wing,9
1083,relief,9
1084,covered,9
1085,rules,9
1086,teeth,9
1087,hated,9
1088,needed,9
1089,flavor,9
1090,baron,9
1091,broomsticks,9
1092,brother,9
1093,pig,9
1094,study,9
1095,pieces,9
1096,piece,9
1097,lived,9
1098,stuck,9
1099,steps,9
1100,toilet,9
1101,cut,8
1102,excuse,8
1103,wished,8
1104,led,8
1105,damp,8
1106,sighed,8
1107,desperate,8
1108,figure,8
1109,diagon,8
1110,warned,8
1111,shows,8
1112,waving,8
1113,remembrall,8
1114,warning,8
1115,drop,8
1116,reflection,8
1117,dinner,8
1118,marble,8
1119,simply,8
1120,marched,8
1121,lots,8
1122,force,8
1123,dunno,8
1124,seems,8
1125,sorting,8
1126,faced,8
1127,faded,8
1128,rushed,8
1129,sometimes,8
1130,wanting,8
1131,witches,8
1132,sea,8
1133,fun,8
1134,shake,8
1135,yours,8
1136,looks,8
1137,snarled,8
1138,figg,8
1139,frogs,8
1140,thirteen,8
1141,often,8
1142,halfway,8
1143,haired,8
1144,arts,8
1145,loads,8
1146,stool,8
1147,wooden,8
1148,become,8
1149,asking,8
1150,care,8
1151,terrified,8
1152,person,8
1153,notice,8
1154,nostrils,8
1155,whisper,8
1156,couple,8
1157,interested,8
1158,brilliant,8
1159,trembling,8
1160,branches,8
1161,chessmen,8
1162,suggested,8
1163,summer,8
1164,clothes,8
1165,herself,8
1166,swallowed,8
1167,passageway,8
1168,hate,8
1169,lit,8
1170,mention,8
1171,sped,8
1172,teach,8
1173,chasers,8
1174,worth,8
1175,handle,8
1176,hours,8
1177,houses,8
1178,certainly,8
1179,centaur,8
1180,alive,8
1181,goblins,8
1182,truth,8
1183,bill,8
1184,cry,8
1185,crying,8
1186,awake,8
1187,grass,8
1188,gotta,8
1189,king,8
1190,twisted,8
1191,laughing,8
1192,motorcycle,8
1193,knocking,8
1194,bottom,8
1195,spot,8
1196,moving,8
1197,lake,7
1198,saturday,7
1199,charms,7
1200,hot,7
1201,silently,7
1202,moon,7
1203,cheer,7
1204,tap,7
1205,zoo,7
1206,tears,7
1207,flash,7
1208,howling,7
1209,sick,7
1210,binoculars,7
1211,boats,7
1212,ways,7
1213,hiding,7
1214,murmured,7
1215,slightly,7
1216,evil,7
1217,clicked,7
1218,worked,7
1219,list,7
1220,clean,7
1221,uniform,7
1222,slammed,7
1223,surprised,7
1224,packed,7
1225,erised,7
1226,excellent,7
1227,reckon,7
1228,sweets,7
1229,higher,7
1230,chuckled,7
1231,hissed,7
1232,underground,7
1233,history,7
1234,entered,7
1235,swooped,7
1236,welcome,7
1237,lily,7
1238,homework,7
1239,wish,7
1240,anymore,7
1241,needs,7
1242,trust,7
1243,noses,7
1244,shall,7
1245,ticket,7
1246,feather,7
1247,feast,7
1248,dungeons,7
1249,anywhere,7
1250,shadows,7
1251,newspaper,7
1252,attention,7
1253,kicked,7
1254,sharply,7
1255,touched,7
1256,eagerly,7
1257,rubbish,7
1258,yesterday,7
1259,rule,7
1260,bottles,7
1261,easily,7
1262,joke,7
1263,brave,7
1264,muttering,7
1265,lesson,7
1266,shops,7
1267,showing,7
1268,seats,7
1269,road,7
1270,dressed,7
1271,knight,7
1272,fine,7
1273,shoulders,7
1274,lemon,7
1275,finding,7
1276,thinks,7
1277,ministry,7
1278,filled,7
1279,finnigan,7
1280,angrily,7
1281,midair,7
1282,safely,7
1283,thousands,7
1284,shocked,7
1285,notes,7
1286,malkin,7
1287,cake,7
1288,wrapped,7
1289,roll,7
1290,ignored,7
1291,solid,7
1292,goal,7
1293,alley,7
1294,girls,7
1295,passing,7
1296,growled,7
1297,bacon,7
1298,sprang,7
1299,crossed,7
1300,stayed,7
1301,darkness,7
1302,pressed,7
1303,waited,7
1304,quills,7
1305,special,7
1306,harder,7
1307,wants,7
1308,means,7
1309,players,7
1310,strode,7
1311,peering,7
1312,piled,7
1313,somethin,7
1314,smelting,7
1315,stranger,7
1316,locker,7
1317,peered,7
1318,visit,7
1319,guard,7
1320,club,7
1321,properly,7
1322,proud,7
1323,clutching,7
1324,armor,7
1325,sparks,7
1326,summat,7
1327,snout,7
1328,grunted,7
1329,curious,7
1330,spells,7
1331,particularly,7
1332,sounding,7
1333,garden,6
1334,grin,6
1335,afford,6
1336,itself,6
1337,courage,6
1338,pinned,6
1339,useful,6
1340,crack,6
1341,favorite,6
1342,backward,6
1343,nearest,6
1344,jc,6
1345,training,6
1346,delighted,6
1347,names,6
1348,cakes,6
1349,grown,6
1350,thrown,6
1351,soccer,6
1352,imagine,6
1353,soft,6
1354,shelves,6
1355,nor,6
1356,gamekeeper,6
1357,fighting,6
1358,tired,6
1359,shivered,6
1360,nothin,6
1361,c,6
1362,drove,6
1363,lumpy,6
1364,wrist,6
1365,laugh,6
1366,mountain,6
1367,darkly,6
1368,board,6
1369,split,6
1370,abou,6
1371,knuts,6
1372,moonlight,6
1373,sausages,6
1374,speeding,6
1375,excitedly,6
1376,speed,6
1377,yellow,6
1378,ghosts,6
1379,blew,6
1380,possession,6
1381,laughter,6
1382,moaned,6
1383,speaking,6
1384,blankets,6
1385,scarlet,6
1386,exam,6
1387,leading,6
1388,posts,6
1389,everywhere,6
1390,everybody,6
1391,plates,6
1392,nah,6
1393,n,6
1394,mysterious,6
1395,fallen,6
1396,join,6
1397,prefects,6
1398,planets,6
1399,gently,6
1400,mustache,6
1401,wonderful,6
1402,youngest,6
1403,master,6
1404,breathing,6
1405,lurking,6
1406,trophy,6
1407,platforms,6
1408,mine,6
1409,gettin,6
1410,beans,6
1411,grab,6
1412,wherever,6
1413,emerald,6
1414,extra,6
1415,section,6
1416,hide,6
1417,relieved,6
1418,stunned,6
1419,fixed,6
1420,headless,6
1421,rid,6
1422,view,6
1423,firs,6
1424,overhead,6
1425,return,6
1426,wizarding,6
1427,shooting,6
1428,b,6
1429,cause,6
1430,tables,6
1431,clambered,6
1432,pack,6
1433,hasn,6
1434,dragged,6
1435,computer,6
1436,older,6
1437,difference,6
1438,smoke,6
1439,repeated,6
1440,flames,6
1441,completely,6
1442,telephone,6
1443,human,6
1444,flute,6
1445,lightning,6
1446,losing,6
1447,dived,6
1448,dive,6
1449,desk,6
1450,restricted,6
1451,cheers,6
1452,rang,6
1453,lie,6
1454,hospital,6
1455,h,6
1456,stomach,6
1457,drills,6
1458,rat,6
1459,beneath,6
1460,stretched,6
1461,perfect,6
1462,warm,6
1463,hurrying,6
1464,control,6
1465,floating,6
1466,doorway,6
1467,cheering,6
1468,clear,6
1469,below,6
1470,classes,6
1471,struck,6
1472,cats,6
1473,bedroom,6
1474,honestly,6
1475,chest,6
1476,wizardry,6
1477,panted,6
1478,hungry,6
1479,hoops,6
1480,vanished,6
1481,cleared,6
1482,exploded,5
1483,lines,5
1484,eyed,5
1485,marge,5
1486,gran,5
1487,opinion,5
1488,ginny,5
1489,pay,5
1490,werewolf,5
1491,panic,5
1492,marcus,5
1493,miserably,5
1494,leaning,5
1495,forced,5
1496,helped,5
1497,forever,5
1498,herbology,5
1499,glittering,5
1500,possibly,5
1501,fool,5
1502,meanwhile,5
1503,sandwiches,5
1504,forgive,5
1505,hey,5
1506,excitement,5
1507,pop,5
1508,mood,5
1509,reading,5
1510,saved,5
1511,yell,5
1512,sank,5
1513,wore,5
1514,meeting,5
1515,explained,5
1516,animals,5
1517,miles,5
1518,grinned,5
1519,office,5
1520,lower,5
1521,adventure,5
1522,mars,5
1523,pretending,5
1524,ropes,5
1525,pretty,5
1526,impressed,5
1527,feathers,5
1528,groaned,5
1529,imagining,5
1530,lies,5
1531,putting,5
1532,present,5
1533,yourselves,5
1534,romania,5
1535,ill,5
1536,pick,5
1537,purpose,5
1538,gang,5
1539,proper,5
1540,photographs,5
1541,oak,5
1542,ickle,5
1543,perfectly,5
1544,roast,5
1545,rob,5
1546,hurtled,5
1547,handkerchief,5
1548,kid,5
1549,minds,5
1550,happens,5
1551,horse,5
1552,worst,5
1553,plastic,5
1554,mum,5
1555,mumbled,5
1556,lights,5
1557,music,5
1558,mark,5
1559,greatest,5
1560,witchcraft,5
1561,faint,5
1562,joking,5
1563,happily,5
1564,friendly,5
1565,oliver,5
1566,age,5
1567,places,5
1568,halt,5
1569,okay,5
1570,neat,5
1571,james,5
1572,fangs,5
1573,grew,5
1574,frightened,5
1575,involved,5
1576,nerve,5
1577,faster,5
1578,voices,5
1579,twitched,5
1580,sprinted,5
1581,tapped,5
1582,blown,5
1583,boa,5
1584,bellowed,5
1585,winked,5
1586,bell,5
1587,snowy,5
1588,severus,5
1589,believed,5
1590,tut,5
1591,squinting,5
1592,bronze,5
1593,swooping,5
1594,crossbow,5
1595,snare,5
1596,vol,5
1597,archway,5
1598,towering,5
1599,becoming,5
1600,eaten,5
1601,counter,5
1602,bringing,5
1603,detention,5
1604,bring,5
1605,clapping,5
1606,town,5
1607,bear,5
1608,boots,5
1609,birds,5
1610,daylight,5
1611,unusual,5
1612,throat,5
1613,throw,5
1614,calm,5
1615,shrieked,5
1616,unwrapped,5
1617,whistle,5
1618,danger,5
1619,bits,5
1620,captain,5
1621,cards,5
1622,short,5
1623,carry,5
1624,blimey,5
1625,stare,5
1626,upset,5
1627,blinked,5
1628,socks,5
1629,bike,5
1630,celebrating,5
1631,bewitched,5
1632,sheets,5
1633,winning,5
1634,tightly,5
1635,curiously,5
1636,teams,5
1637,chaser,5
1638,share,5
1639,bundle,5
1640,bathroom,5
1641,complain,5
1642,score,5
1643,complained,5
1644,slithering,5
1645,streaked,5
1646,transfiguration,5
1647,scrambled,5
1648,enchantments,5
1649,trash,5
1650,weak,5
1651,coins,5
1652,brass,5
1653,eggs,5
1654,contact,5
1655,constrictor,5
1656,breathe,5
1657,diggle,5
1658,sixty,5
1659,barely,5
1660,barked,5
1661,enormous,5
1662,badly,5
1663,skin,5
1664,strangely,5
1665,wiping,5
1666,closed,5
1667,devil,5
1668,collapsed,5
1669,anxiously,5
1670,beaming,5
1671,warmth,5
1672,eight,5
1673,elixir,5
1674,bald,5
1675,wings,5
1676,sun,5
1677,sticks,5
1678,bursting,4
1679,problems,4
1680,rattled,4
1681,braver,4
1682,addressed,4
1683,amazement,4
1684,defense,4
1685,nonsense,4
1686,brightly,4
1687,incredible,4
1688,bags,4
1689,rain,4
1690,sobbed,4
1691,rare,4
1692,norwegian,4
1693,argue,4
1694,pretend,4
1695,ate,4
1696,softly,4
1697,dedalus,4
1698,immediately,4
1699,brandy,4
1700,thundered,4
1701,decide,4
1702,dirty,4
1703,somebody,4
1704,deeper,4
1705,impossible,4
1706,rats,4
1707,deeply,4
1708,problem,4
1709,wine,4
1710,writing,4
1711,tore,4
1712,sniffed,4
1713,fudge,4
1714,smallest,4
1715,whipped,4
1716,sleeve,4
1717,sneaking,4
1718,snatched,4
1719,frantically,4
1720,among,4
1721,toppled,4
1722,freckles,4
1723,quill,4
1724,necks,4
1725,queen,4
1726,smelled,4
1727,desperately,4
1728,quicker,4
1729,destroyed,4
1730,smeltings,4
1731,friday,4
1732,friar,4
1733,foul,4
1734,myst,4
1735,burning,4
1736,protect,4
1737,delicious,4
1738,galleons,4
1739,ink,4
1740,rage,4
1741,g,4
1742,nick,4
1743,johnson,4
1744,nicholas,4
1745,nodding,4
1746,quivering,4
1747,toast,4
1748,pumpkin,4
1749,woken,4
1750,nerves,4
1751,punished,4
1752,jet,4
1753,interest,4
1754,fungi,4
1755,budge,4
1756,piercing,4
1757,petrified,4
1758,suit,4
1759,pairs,4
1760,phoenix,4
1761,sticking,4
1762,stern,4
1763,grubby,4
1764,herbs,4
1765,packages,4
1766,suspected,4
1767,armchairs,4
1768,sweet,4
1769,ajar,4
1770,guess,4
1771,staying,4
1772,counted,4
1773,owned,4
1774,owlery,4
1775,country,4
1776,statue,4
1777,hissing,4
1778,chosen,4
1779,overcoat,4
1780,pipe,4
1781,tabby,4
1782,plan,4
1783,crashed,4
1784,hairy,4
1785,patil,4
1786,happening,4
1787,strongly,4
1788,struggled,4
1789,struggling,4
1790,color,4
1791,complete,4
1792,coldly,4
1793,peas,4
1794,peculiar,4
1795,hamburger,4
1796,stumbled,4
1797,passage,4
1798,stamp,4
1799,confused,4
1800,pass,4
1801,parvati,4
1802,headmaster,4
1803,stonewall,4
1804,clutched,4
1805,perched,4
1806,part,4
1807,hearts,4
1808,wildly,4
1809,heavily,4
1810,suggest,4
1811,cloaks,4
1812,obvious,4
1813,temper,4
1814,centaurs,4
1815,gloomy,4
1816,hufflepuffs,4
1817,cursed,4
1818,cauldrons,4
1819,offered,4
1820,glinting,4
1821,gliding,4
